"gene","round2_20151217_p_val","round2_20151217_avg_log2FC","round2_20151217_pct.1","round2_20151217_pct.2","round2_20151217_p_val_adj","round1_20151128_p_val","round1_20151128_avg_log2FC","round1_20151128_pct.1","round1_20151128_pct.2","round1_20151128_p_val_adj","round3_20160313_p_val","round3_20160313_avg_log2FC","round3_20160313_pct.1","round3_20160313_pct.2","round3_20160313_p_val_adj","max_pval","minimump_p_val"
"Anxa2",5.94242259540092e-27,-1.89228097991902,0.016,0.543,1.67606029303283e-22,1.87495482501732e-36,-1.58421130405601,0.053,0.675,5.28831008396135e-32,1.02291628008888e-61,-1.73816370968384,0.043,0.661,2.88513536799067e-57,5.94242259540092e-27,3.06874884026659e-61
"Taldo1",5.76553732680726e-19,-1.46953967385383,0.172,0.574,1.62616980302599e-14,1.33743308700999e-32,-1.67422802233102,0.198,0.717,3.77223002191169e-28,1.48545098770868e-61,-1.58772708541256,0.121,0.705,4.18971451083234e-57,5.76553732680726e-19,4.45635296312606e-61
"Rps13-ps1",2.53841964992788e-40,0.961735361516374,0.672,0.185,7.15961262262159e-36,1.56729763471886e-61,1.08321527601387,0.885,0.281,4.42056297872455e-57,4.9354848933354e-44,0.474854229688226,0.381,0.088,1.39205351416525e-39,2.53841964992788e-40,4.70189290415653e-61
"Eef2",5.73747026578282e-33,1.10888943651549,0.766,0.297,1.61825348846405e-28,2.28242889820447e-51,1.18247075546966,0.931,0.383,6.4375907073857e-47,2.95405025696854e-60,0.943257071688675,0.749,0.287,8.33189874977977e-56,5.73747026578282e-33,8.86215077090571e-60
"Btg2",3.55400581899845e-22,-1.77651373086809,0.328,0.716,1.00240734124851e-17,1.62658867407022e-28,-1.48298151306264,0.42,0.816,4.58779335521507e-24,3.49342602454995e-60,-1.85653042842199,0.433,0.844,9.85320810224313e-56,3.55400581899845e-22,1.04802780736498e-59
"Rps13",1.19737414655795e-36,0.837226089509776,0.625,0.168,3.3771937803667e-32,4.85817248297373e-60,1.07240027311209,0.855,0.269,1.37024754882274e-55,1.01444439981445e-49,0.634426462905529,0.476,0.126,2.86124042967665e-45,1.19737414655795e-36,1.4574517448921e-59
"Rpl26",2.1376979385129e-57,1.34531701799197,0.914,0.294,6.02937703557563e-53,1.59446347705562e-57,1.17852874662216,0.931,0.354,4.49718423703537e-53,6.15060558524605e-60,0.850161603290547,0.68,0.224,1.73477830531865e-55,2.1376979385129e-57,1.84518167557382e-59
"H2-K1",2.26618130140924e-20,1.12789426320571,0.898,0.614,6.39176436062476e-16,4.14360606851944e-27,0.983429700328106,0.992,0.855,1.16870409162591e-22,6.19829238804949e-60,1.13919296532749,0.987,0.764,1.74822836804936e-55,2.26618130140924e-20,1.85948771641483e-59
"Mxd1",9.84103372798134e-21,-2.02408006111978,0.039,0.482,2.77566356297714e-16,5.89701848148327e-38,-2.22653623247915,0.168,0.741,1.66325406270236e-33,1.81519787648233e-59,-2.22722947344178,0.087,0.665,5.11976561061841e-55,9.84103372798134e-21,5.44559362944696e-59
"Rasal3",1.29212820365869e-19,0.427115397831144,0.156,0.017,3.64444759841933e-15,9.99630059958204e-32,0.519178486339489,0.275,0.035,2.81945658411211e-27,1.75588451902346e-58,0.422790950983672,0.234,0.024,4.95247228590567e-54,1.29212820365869e-19,5.26765355707045e-58
"Tecpr1",7.03918007242185e-28,0.570097232802301,0.242,0.03,1.98540073942658e-23,4.96454961091546e-58,0.628155547586825,0.397,0.038,1.4002512177587e-53,2.13463585670957e-46,0.460369771632067,0.255,0.038,6.02074043384935e-42,7.03918007242185e-28,1.48936488327462e-57
"Rps7",6.21323338246967e-39,0.766658933509829,0.438,0.076,1.75244247552557e-34,5.65365926158585e-34,0.376117287276367,0.382,0.066,1.59461459473029e-29,1.09840106869451e-57,0.477496999993133,0.325,0.05,3.09804021425287e-53,5.65365926158585e-34,3.29520320608356e-57
"Nsa2",1.92177835146763e-20,0.605198451254946,0.312,0.068,5.42037584031445e-16,4.04504017804669e-43,0.85482692469841,0.55,0.114,1.14090358221807e-38,1.54483292691955e-57,0.732039902807318,0.506,0.124,4.35720127037659e-53,1.92177835146763e-20,4.63449878075857e-57
"Gda",1.89687380122045e-16,-1.91178714188601,0.016,0.385,5.35013255634227e-12,5.80789857377567e-33,-2.17321510009537,0.031,0.618,1.63811779273343e-28,2.74115054247415e-57,-1.98350566268877,0.026,0.616,7.73141510504834e-53,1.89687380122045e-16,8.22345162742242e-57
"Emc7",2.18515691462693e-30,-2.50906689936944,0.047,0.609,6.16323507770527e-26,1.05132295238632e-31,-2.33975009396201,0.191,0.691,2.96525638720561e-27,2.89034016525351e-57,-2.23287869856102,0.121,0.668,8.15220443609753e-53,2.18515691462693e-30,8.67102049576041e-57
"Mcl1",4.75517013702274e-13,-1.35387444142893,0.188,0.534,1.34119573714726e-08,1.10458081365116e-27,-1.81117670527128,0.45,0.801,3.1154701849031e-23,3.33533680044727e-57,-1.91982257020629,0.481,0.852,9.40731744566153e-53,4.75517013702274e-13,1.00060104013418e-56
"Rps9",1.61978116630627e-23,0.962349589631754,0.977,0.789,4.56859277956683e-19,1.88670768108576e-36,1.06770023507325,0.992,0.909,5.32145901450239e-32,3.34501348919744e-57,0.951439652713876,0.983,0.875,9.43461054628138e-53,1.61978116630627e-23,1.00350404675922e-56
"Kbtbd11",3.01999343619891e-21,0.72638132047196,0.188,0.024,8.51789148679902e-17,3.19916727136609e-38,0.664965124147258,0.359,0.053,9.02325128888806e-34,7.26197729575687e-57,0.561375738878611,0.273,0.035,2.04824069626822e-52,3.01999343619891e-21,2.17859318872704e-56
"Ccnd2",8.98369523845472e-06,0.553357642563464,0.234,0.107,0.253385124200615,4.462360791398e-25,0.649879410029279,0.496,0.146,1.25860886121381e-20,1.00575609519486e-56,0.954249073309983,0.528,0.137,2.8367350664971e-52,8.98369523845472e-06,3.01726828558458e-56
"Evl",1.65881536776126e-13,0.914929063524956,0.203,0.046,4.67868874477062e-09,3.86916816128519e-27,0.490041655024585,0.359,0.071,1.09129887989049e-22,1.01234882516894e-56,0.681433326506751,0.39,0.074,2.855329861389e-52,1.65881536776126e-13,3.03704647550684e-56
"Gm8618",1.94945665414917e-48,0.701489905723251,0.422,0.053,5.49844249302772e-44,1.55126744750991e-42,0.557801537970927,0.496,0.093,4.37534983570171e-38,1.58720317144856e-56,0.566898554451893,0.377,0.071,4.47670654507067e-52,1.55126744750991e-42,4.76160951434562e-56
"Ptma",1.33884485157346e-15,0.935779537403638,0.539,0.219,3.77621190386296e-11,1.26536484612363e-34,0.957801170707891,0.901,0.347,3.56896154849169e-30,2.53766516368152e-56,0.985430609682167,0.9,0.367,7.15748459416374e-52,1.33884485157346e-15,7.61299549104445e-56
"Gm10689",1.65887202182801e-22,0.422325204304268,0.266,0.046,4.6788485375659e-18,1.7313915285578e-41,0.54353306805129,0.534,0.113,4.88338980629726e-37,2.84943846092993e-56,0.647385639794607,0.45,0.102,8.03684117905286e-52,1.65887202182801e-22,8.54831538278975e-56
"Npc2",1.47882441748496e-12,0.633212422881058,0.391,0.147,4.17102426951634e-08,2.70203416365955e-30,0.983651053211851,0.603,0.187,7.62108735860177e-26,1.05278955621976e-55,0.910469839432643,0.645,0.206,2.96939294331783e-51,1.47882441748496e-12,3.15836866865929e-55
"Rpl36al",2.56379128697351e-33,0.811797540074854,0.477,0.103,7.23117332490879e-29,5.80336983858576e-44,0.690617217158551,0.573,0.12,1.63684046297311e-39,1.38780559962526e-55,0.728005203203014,0.476,0.114,3.91430569374304e-51,2.56379128697351e-33,4.16341679887574e-55
"Gm5805",1.08675401778345e-37,0.632047480196625,0.438,0.077,3.06518970715821e-33,2.20883282882595e-55,0.796469998379711,0.718,0.167,6.23001299370358e-51,1.07067936750373e-52,0.449791848512528,0.364,0.069,3.01985115604427e-48,1.08675401778345e-37,6.62649848647783e-55
"Tmsb4x",1.10411369210425e-14,-0.566110701177275,1,0.995,3.11415266858002e-10,6.78395967575969e-34,-0.82893008520492,1,0.999,1.91341582654802e-29,4.66949083457998e-55,-0.784289855361988,1,0.999,1.31702988989328e-50,1.10411369210425e-14,1.40084725037399e-54
"Tpd52",2.62878572748912e-12,-1.65733448124108,0.039,0.335,7.41449014438306e-08,1.80135675466424e-28,-1.6815645951509,0.046,0.577,5.08072672653049e-24,1.11683684767522e-54,-1.83546549901134,0.03,0.609,3.15003832886797e-50,2.62878572748912e-12,3.35051054302566e-54
"Nme2",3.89191449776683e-23,0.441421061413806,0.273,0.048,1.09771448409513e-18,1.19542906329176e-54,0.686790219821882,0.466,0.061,3.37170767301441e-50,3.47569368963446e-39,0.466635194040848,0.351,0.084,9.803194051614e-35,3.89191449776683e-23,3.58628718987526e-54
"Grina",4.12617469673578e-28,-1.68246228496784,0.008,0.553,1.16378757321433e-23,2.44297876016511e-42,-2.00564921202429,0.061,0.73,6.8904215930457e-38,1.27661660835942e-54,-1.68576667650307,0.048,0.617,3.60069714387774e-50,4.12617469673578e-28,3.82984982507826e-54
"Junb",5.63855675489545e-31,-2.23531641533106,0.328,0.773,1.59035493271826e-26,3.39374658310851e-25,-1.41961108903409,0.672,0.874,9.57206223765757e-21,2.33873972647896e-54,-1.73058374244752,0.558,0.859,6.59641539853391e-50,3.39374658310851e-25,7.01621917943691e-54
"Rpl11",1.33464736290848e-27,0.708389057411529,0.531,0.149,3.76437288708335e-23,3.48464427290449e-24,0.414749875201522,0.443,0.122,9.82843917172711e-20,3.83946982320261e-53,0.518892283892664,0.372,0.072,1.0829224636343e-48,3.48464427290449e-24,1.15184094696077e-52
"Rps25",1.2082535774484e-18,0.844550133540004,0.633,0.286,3.40787921519321e-14,1.98980288124494e-36,0.868464301869754,0.84,0.384,5.61223902655136e-32,2.24057566829002e-52,0.879076032385907,0.727,0.297,6.31954367241199e-48,1.2082535774484e-18,6.72172700486999e-52
"Retnlg",1.89567057102373e-25,-3.58082212868031,0.023,0.531,5.34673884557244e-21,8.6013322288876e-39,-3.84255926043489,0.038,0.681,2.42600575515775e-34,3.31468604692103e-52,-3.50400680666433,0.026,0.583,9.34907199534077e-48,1.89567057102373e-25,9.94405814076313e-52
"Gm8805",1.43621045799158e-49,1.26091927252729,0.781,0.221,4.05083159676524e-45,3.33204615018986e-52,0.745588635467854,0.695,0.156,9.39803616661049e-48,4.34553298186133e-42,0.562145413869973,0.39,0.098,1.22565757753399e-37,4.34553298186133e-42,9.99613845056949e-52
"Pik3ip1",2.39372829813394e-13,0.482321435213141,0.148,0.025,6.75151066488678e-09,6.95996190741372e-15,0.452094551190286,0.244,0.061,1.96305725598604e-10,4.93716751501416e-52,0.528070009575079,0.268,0.037,1.39252809760974e-47,2.39372829813394e-13,1.48115025450424e-51
"Ccr1",8.25310889797392e-10,-1.27570663218491,0.016,0.256,2.32778936467355e-05,5.14071586177716e-27,-1.91367086926313,0.031,0.549,1.44993890881425e-22,8.37903091284959e-52,-1.69973814491774,0.013,0.573,2.36330566896923e-47,8.25310889797392e-10,2.51370927385486e-51
"Gm12732",1.2989690254159e-51,0.947563717004449,0.617,0.121,3.66374213618556e-47,1.08982819965985e-26,0.517938662231109,0.489,0.141,3.0738604371406e-22,1.9254436223993e-36,0.359121535778396,0.255,0.048,5.43071373697722e-32,1.08982819965985e-26,3.89690707624771e-51
"Lcp1",1.56136567635453e-22,-1.44672869626008,0.367,0.766,4.40383189015794e-18,5.07875798789191e-24,-1.18043100490862,0.702,0.901,1.43246369048491e-19,1.31589780609753e-51,-1.33777629047234,0.563,0.869,3.71148976209808e-47,1.56136567635453e-22,3.94769341829258e-51
"Smc4",7.06389663113621e-08,0.608645209938572,0.125,0.031,0.00199237204481197,7.08187706751007e-25,0.505311259737722,0.351,0.075,1.99744342689122e-20,2.44319286991339e-51,0.634278749084007,0.368,0.073,6.89102548959071e-47,7.06389663113621e-08,7.32957860974009e-51
"Sept1",1.50379618953332e-24,0.466568925592272,0.234,0.032,4.24145715257874e-20,3.41654628481073e-30,0.440520161163457,0.359,0.064,9.63636879630867e-26,2.86755277924887e-51,0.443182087403464,0.299,0.047,8.08793261387144e-47,1.50379618953332e-24,8.60265833774664e-51
"Rps13-ps2",2.21909298442578e-22,0.503632316090242,0.367,0.086,6.25895176257291e-18,1.49410131786795e-40,0.50601584900071,0.489,0.093,4.21411276704656e-36,3.02655903128167e-51,0.562057774521007,0.429,0.097,8.53640974772996e-47,2.21909298442578e-22,9.07967709384494e-51
"Hsp90ab1",4.7455535408276e-16,0.792609822978728,0.5,0.193,1.33848337619042e-11,2.18981784543364e-42,1.18526671230326,0.893,0.363,6.17638123304557e-38,3.15019752809032e-51,0.971827965920844,0.766,0.306,8.88513212797874e-47,4.7455535408276e-16,9.45059258427087e-51
"Sorl1",8.69657286983207e-17,-1.48937194567288,0.023,0.402,2.45286837793614e-12,1.19057141258307e-28,-1.54259056062108,0.145,0.648,3.35800666919055e-24,5.88860225953553e-51,-1.60896512540426,0.117,0.633,1.660880267302e-46,8.69657286983207e-17,1.76658067786065e-50
"Clec4d",3.11035270301347e-15,-1.39617467858667,0.031,0.383,8.7727497988495e-11,1.32700285028209e-32,-1.75814438077893,0.061,0.627,3.74281153922063e-28,7.25055983539241e-51,-1.65821041348503,0.03,0.58,2.04502040157243e-46,3.11035270301347e-15,2.17516795061772e-50
"Gm6977",2.94052271116108e-15,-0.931749412511931,0.156,0.52,8.29374430682983e-11,6.77955187653731e-14,-0.602456270662267,0.183,0.515,1.91217260677735e-09,7.62466983336587e-50,-1.53565567916411,0.329,0.75,2.15053812650084e-45,6.77955187653731e-14,2.28740095000976e-49
"Ptprcap",7.31590366029778e-23,0.768131601259695,0.367,0.082,2.06345062738699e-18,1.00154430090531e-23,0.492161992892789,0.42,0.104,2.82485570070342e-19,7.74901751120831e-50,0.623491837726841,0.459,0.106,2.1856103890363e-45,7.31590366029778e-23,2.3247052533625e-49
"Rps25-ps1",2.14632731139928e-25,0.857336738827909,0.695,0.276,6.05371618180167e-21,3.46017841809557e-29,0.671675123194095,0.802,0.357,9.75943322823857e-25,9.89134618052606e-50,0.766022448943778,0.68,0.257,2.78985419021738e-45,2.14632731139928e-25,2.96740385415782e-49
"Ptgs2",1.66279737012922e-12,-1.98003432319994,0,0.294,4.68991998244945e-08,1.94632204092398e-23,-2.11757247277105,0.038,0.503,5.4896013164261e-19,4.07370657234052e-49,-2.63802392271894,0.017,0.556,1.14898893872864e-44,1.66279737012922e-12,1.22211197170215e-48
"Dtx1",4.8790938911985e-16,0.386896086992716,0.109,0.01,1.37614843201254e-11,3.59623106761123e-23,0.328659676601465,0.168,0.017,1.01431697261975e-18,6.17417073640171e-49,0.548868219228977,0.16,0.012,1.7414248562021e-44,4.8790938911985e-16,1.85225122092052e-48
"Gm17541",6.26561307683926e-37,0.877197763727609,0.617,0.168,1.76721616832251e-32,1.38934105648523e-48,1.02774062500713,0.87,0.324,3.91863644981658e-44,4.67467209103359e-31,0.3899088644334,0.355,0.099,1.31849126327602e-26,4.67467209103359e-31,4.16802316945565e-48
"Rpl34",5.74813366667199e-36,0.905970578974851,0.727,0.235,1.62126110068483e-31,3.60418468841242e-38,0.679085035278961,0.664,0.195,1.01656029136672e-33,1.43890234234239e-48,0.499344927157363,0.442,0.105,4.05842405657671e-44,5.74813366667199e-36,4.31670702702713e-48
"Icos",2.06766197364682e-17,0.275845148940553,0.102,0.007,5.83184059667085e-13,2.79989795793419e-14,0.362381956571199,0.13,0.018,7.89711219035339e-10,2.07623832488059e-48,0.360151240856999,0.113,0.005,5.85603019532569e-44,2.79989795793419e-14,6.22871497464173e-48
"Hspe1",2.68715160812762e-20,0.53845675225352,0.258,0.048,7.57911111072394e-16,2.58211076817136e-23,0.527425800892842,0.412,0.107,7.28284342162733e-19,2.08932852541953e-48,0.76588046366094,0.446,0.115,5.8929511059458e-44,2.68715160812762e-20,6.26798557625856e-48
"Rnf149",1.68983865824199e-12,-1.31275634733835,0.047,0.349,4.76618993557153e-08,6.90295694466017e-23,-1.46716810363582,0.084,0.543,1.9469790062414e-18,9.07767457704746e-48,-1.70848381184026,0.091,0.607,2.56035811445624e-43,1.68983865824199e-12,2.72330237311422e-47
"Rpl29",9.6971576960767e-48,1.14505069363917,0.719,0.191,2.73508332817843e-43,4.99819147281443e-30,0.586572456039153,0.611,0.2,1.40973990490731e-25,1.9994673471837e-34,0.450118413946383,0.385,0.109,5.63949765273163e-30,4.99819147281443e-30,2.909147308823e-47
"Stk17b",5.46259975788303e-10,-1.1509202832679,0.125,0.402,1.54072626171091e-05,1.00591753497374e-22,-1.16187617915588,0.45,0.817,2.83719040739344e-18,1.71682809678457e-47,-1.30420625674411,0.532,0.848,4.84231364698088e-43,5.46259975788303e-10,5.15048429035366e-47
"Gm15198",1.0855087596544e-27,0.620519078726364,0.453,0.109,3.06167745660524e-23,3.94077288565923e-47,0.657060192844496,0.611,0.137,1.11149499240019e-42,2.21899885943041e-47,0.510430609745494,0.39,0.088,6.25868628302346e-43,1.0855087596544e-27,6.65699657829123e-47
"Lilrb4",5.17923737967865e-14,-1.14609434676281,0,0.324,1.46080390293836e-09,1.93072704167642e-31,-1.47251390194045,0,0.582,5.44561562104834e-27,2.84132613867047e-47,-1.4181679309585,0.013,0.544,8.01396037412006e-43,5.17923737967865e-14,8.5239784160114e-47
"Igfbp4",1.01189297903288e-18,1.31088529230255,0.328,0.093,2.85404414736224e-14,1.09472674758018e-27,0.933514468892804,0.42,0.109,3.08767679154989e-23,4.33687431404356e-47,1.06837199730732,0.472,0.138,1.22321540027599e-42,1.01189297903288e-18,1.30106229421307e-46
"C5ar1",2.58334805373212e-13,-1.48832350524902,0.031,0.346,7.28633318555143e-09,1.13975982938492e-29,-1.55791264632367,0.008,0.565,3.21469259878017e-25,4.69745559979336e-47,-1.75979911452679,0.026,0.549,1.32491735192172e-42,2.58334805373212e-13,1.40923667993801e-46
"Gm12090",5.29102678032666e-18,0.566986610645054,0.328,0.087,1.49233410339113e-13,8.25660798020934e-27,0.34901456672304,0.397,0.089,2.32877628081804e-22,6.56427355296963e-47,0.474610631300079,0.377,0.081,1.85145335561508e-42,5.29102678032666e-18,1.96928206589088e-46
"Gm4613",2.6863098184362e-43,1.01191466585097,0.688,0.188,7.57673684289931e-39,6.73882582883582e-47,0.775712861561512,0.71,0.197,1.90068582502314e-42,5.26237364314328e-42,0.608509607357152,0.506,0.157,1.48425248604856e-37,5.26237364314328e-42,2.02164774865075e-46
"Eif3h",3.20917294725083e-13,0.484241050937678,0.328,0.105,9.05147229772096e-09,6.75155225940858e-35,0.61986712692783,0.557,0.136,1.90427531476619e-30,8.34212206647006e-47,0.678816531412739,0.515,0.151,2.35289552884788e-42,3.20917294725083e-13,2.50263661994102e-46
"Cd44",1.60015390102492e-11,-1.3501651401243,0.039,0.328,4.51323407784078e-07,1.28036609620444e-19,-1.37800497715515,0.176,0.595,3.61127257434461e-15,1.0419779577055e-46,-1.68446765444763,0.147,0.632,2.93889882970837e-42,1.60015390102492e-11,3.12593387311652e-46
"Foxo1",2.05531653664586e-17,0.707735121128987,0.242,0.05,5.79702029160965e-13,1.16793025464198e-21,0.528224478869084,0.328,0.075,3.29414728321771e-17,1.09947333550823e-46,0.603936337981388,0.342,0.067,3.10106454280098e-42,2.05531653664586e-17,3.2984200065247e-46
"Lrwd1",2.59312787692333e-29,0.520095742327053,0.406,0.082,7.31391717686226e-25,1.20870073878012e-46,0.680366343835968,0.641,0.145,3.40914043372933e-42,1.20679630294186e-29,0.315744687991061,0.225,0.046,3.40376897244751e-25,2.59312787692333e-29,3.62610221634033e-46
"Cd2",1.52227407349011e-07,0.273121806872966,0.156,0.046,0.00429357402427884,8.64146304191382e-19,0.494173175056245,0.305,0.073,2.43732465097179e-14,1.45706694399432e-46,0.495571190332337,0.32,0.058,4.10965731553599e-42,1.52227407349011e-07,4.37120083198295e-46
"Rpl18a",4.69482005416732e-23,0.832784271403361,0.586,0.217,1.32417399627789e-18,3.40907464669558e-30,0.705572746151676,0.618,0.205,9.61529504100488e-26,2.01613930340333e-46,0.66868731231363,0.481,0.135,5.6865209052491e-42,4.69482005416732e-23,6.04841791020997e-46
"Gp49a",3.8512471480764e-12,-1.06509745848309,0.023,0.315,1.08624425811495e-07,1.03438148119816e-30,-1.45757624692304,0.008,0.577,2.91747296771941e-26,2.71458626113477e-46,-1.41158483512404,0.017,0.54,7.65649054953061e-42,3.8512471480764e-12,8.14375878340428e-46
"Rpl18-ps2",1.39427922813911e-39,0.891201470003704,0.617,0.157,3.93256456296637e-35,5.43302768803647e-46,0.715246789690993,0.664,0.171,1.53238545941069e-41,1.71978390636962e-38,0.378718519543129,0.299,0.062,4.85065050791552e-34,1.71978390636962e-38,1.62990830641095e-45
"Cct2",8.21232736836491e-06,0.313876065528162,0.141,0.047,0.231628693424732,4.83732960246584e-29,0.858088690295642,0.412,0.091,1.36436881437549e-24,6.99101448057498e-46,0.674554969230752,0.424,0.104,1.97181563424617e-41,8.21232736836491e-06,2.09730434417248e-45
"Spi1",1.19392919438795e-18,-1.28007915747419,0.016,0.423,3.36747729277122e-14,6.62292906275954e-31,-1.32399431322572,0,0.575,1.86799714215133e-26,1.27078468724528e-45,-1.1993242416134,0.009,0.524,3.5842482103753e-41,1.19392919438795e-18,3.81235406173582e-45
"Gm8186",1.16479493775374e-12,0.591921702915434,0.195,0.045,3.28530412193442e-08,2.09660987945176e-28,0.482717598328437,0.359,0.07,5.91348816499368e-24,1.37226937336321e-45,0.504051919351799,0.364,0.078,3.87048576757093e-41,1.16479493775374e-12,4.11680812008961e-45
"Cxcl2",6.06325578354927e-15,-2.38437824776526,0.047,0.388,1.71014129375007e-10,3.77817112894719e-33,-3.18933479191029,0.076,0.64,1.06563316691955e-28,1.38256046866336e-45,-2.90567767466267,0.039,0.546,3.89951180186501e-41,6.06325578354927e-15,4.14768140599006e-45
"Rps27a",5.66475853031536e-29,1.04535155209559,0.82,0.433,1.59774514347545e-24,2.55806249413609e-26,0.707446109643899,0.855,0.506,7.21501526471083e-22,2.25648812716117e-45,0.798708203330685,0.714,0.317,6.36442476265807e-41,2.55806249413609e-26,6.76946438148347e-45
"Snrpg",2.70324249891976e-18,0.716819117676749,0.281,0.063,7.62449546820319e-14,8.00940827102187e-30,0.624394436128004,0.427,0.095,2.25905360284172e-25,6.37649257762664e-45,0.598809518146027,0.429,0.109,1.7984897315196e-40,2.70324249891976e-18,1.91294777328799e-44
"Peli1",3.8198484958714e-10,0.881818529170317,0.211,0.063,1.07738826826053e-05,5.6586746521591e-22,0.888339541134286,0.489,0.153,1.59602918564147e-17,8.74875087295612e-45,1.02695572796267,0.619,0.226,2.46758518371727e-40,3.8198484958714e-10,2.62462526188684e-44
"Gm12622",7.19400651044114e-37,1.14020504872011,0.688,0.232,2.02906953626992e-32,2.17359383869923e-44,0.845934098017017,0.74,0.228,6.13062142205117e-40,1.72784377613572e-38,0.53760368983728,0.424,0.122,4.8733833705908e-34,7.19400651044114e-37,6.52078151609771e-44
"Pdcd4",1.81235317523734e-05,0.354043492335813,0.102,0.029,0.511174213075693,1.54088334710931e-12,0.344208762059499,0.305,0.1,4.34606148052182e-08,3.04006528363441e-44,0.551625684742221,0.355,0.076,8.57450413249085e-40,1.81235317523734e-05,9.12019585090323e-44
"Gm14173",3.82568438937329e-28,0.66170744919796,0.422,0.095,1.07903428202274e-23,4.65210797711488e-41,0.487872246496454,0.534,0.109,1.31212705494525e-36,3.05212812905262e-44,0.534242769735185,0.429,0.111,8.60852738799292e-40,3.82568438937329e-28,9.1563843871578e-44
"Hp",1.37665434048e-19,-1.64046883216125,0.016,0.439,3.88285356732385e-15,3.91929783406686e-33,-1.41651304019139,0.015,0.61,1.10543795409856e-28,5.97665928475631e-44,-1.44121017288503,0.004,0.508,1.68571675126552e-39,1.37665434048e-19,1.79299778542688e-43
"Ifitm2",3.0123845685812e-18,-1.30113729397391,0,0.401,8.49643067568329e-14,1.07638718773932e-27,-1.39089361723156,0.015,0.545,3.03595006301875e-23,1.48898843956011e-43,-1.46038422544191,0.009,0.512,4.19969189377928e-39,3.0123845685812e-18,4.46696531868032e-43
"Gm11281",1.74627933713039e-22,0.566397749040417,0.445,0.127,4.92538087037628e-18,1.63204822628093e-43,0.76290765841601,0.74,0.232,4.60319202222538e-39,1.43449425082189e-32,0.456781955962489,0.351,0.096,4.04599103444314e-28,1.74627933713039e-22,4.89614467884278e-43
"Tnfaip3",8.94481353395803e-10,0.840449937214741,0.172,0.045,2.52288465725286e-05,5.85376889704841e-28,1.12412360162451,0.565,0.17,1.6510555174125e-23,3.494825180284e-43,1.06734720300443,0.476,0.142,9.85715442099103e-39,8.94481353395803e-10,1.0484475540852e-42
"Rbmx",6.21996141573708e-18,0.887424816983768,0.789,0.459,1.75434011730864e-13,1.04417971952533e-21,0.889305579417189,0.916,0.629,2.94510889892121e-17,1.42845137096283e-42,1.16860630121462,0.81,0.454,4.02894709180066e-38,6.21996141573708e-18,4.28535411288851e-42
"Cd8b1",1.61569857885976e-11,0.947569969509708,0.289,0.104,4.55707784167396e-07,1.25496770877379e-06,0.769825893449458,0.45,0.302,0.0353963642259647,1.43335875968719e-42,1.13529575615276,0.433,0.132,4.04278838169772e-38,1.25496770877379e-06,4.30007627906153e-42
"Clec7a",1.03068754265639e-08,-1.25518874546371,0.008,0.221,0.000290705421406235,9.61279627343956e-23,-1.77544584951595,0.061,0.512,2.71128918892363e-18,1.76085718808579e-42,-1.6915468534614,0.035,0.522,4.96649769899598e-38,1.03068754265639e-08,5.28257156425736e-42
"Tnfaip2",2.49633365680882e-19,-1.56515092425173,0.008,0.427,7.04090907902927e-15,2.01697638759871e-27,-1.42434319687204,0,0.531,5.68888190122217e-23,2.22883906471944e-42,-1.37386770760097,0.013,0.503,6.28644058204119e-38,2.49633365680882e-19,6.6865171941583e-42
"Cyp4f18",2.27715073843941e-17,-1.50202258715289,0.008,0.394,6.42270365776835e-13,2.22802448581334e-25,-1.28204194459124,0.038,0.534,6.28414306223654e-21,2.28150902382464e-42,-1.36354943386275,0.013,0.503,6.4349962016974e-38,2.27715073843941e-17,6.84452707147386e-42
"Gm10059",2.29620311020182e-42,0.881545662331352,0.555,0.116,6.47644087232424e-38,1.60772834759345e-22,0.415301255500222,0.389,0.1,4.53459780438733e-18,4.75670401169994e-29,0.345578867826391,0.264,0.062,1.34162836649997e-24,1.60772834759345e-22,6.88860933060541e-42
"Txn1",1.42070144604886e-13,-1.66165542629898,0.125,0.471,4.0070884285808e-09,4.66500130921206e-26,-1.66587672466101,0.176,0.663,1.31576361926326e-21,2.69822033712459e-42,-1.6081249331954,0.199,0.651,7.61033046085991e-38,1.42070144604886e-13,8.09466101137373e-42
"RP23-286M22.2",3.87278738302822e-42,0.474184449664784,0.312,0.031,1.09231968138311e-37,2.11720432496283e-36,0.390761821148588,0.366,0.055,5.97157479855766e-32,2.72934238228509e-32,0.30911438550079,0.203,0.035,7.69811018923508e-28,2.72934238228509e-32,1.16183621490846e-41
"Gm12517",3.77837674627157e-25,0.456982416961991,0.281,0.047,1.0656911612859e-20,1.41336997868237e-32,0.343108463072337,0.359,0.06,3.98641002487362e-28,5.241981160818e-42,0.297064128327369,0.208,0.028,1.47850078640872e-37,3.77837674627157e-25,1.5725943482454e-41
"Rpl28",2.35016840186624e-25,0.630246452062264,0.508,0.147,6.62864997746372e-21,2.94824811148973e-22,0.418640276526147,0.55,0.184,8.31553379845678e-18,7.65742271635154e-42,0.37537956974106,0.29,0.054,2.15977607714695e-37,2.94824811148973e-22,2.29722681490545e-41
