"gene","round2_20151217_p_val","round2_20151217_avg_log2FC","round2_20151217_pct.1","round2_20151217_pct.2","round2_20151217_p_val_adj","round1_20151128_p_val","round1_20151128_avg_log2FC","round1_20151128_pct.1","round1_20151128_pct.2","round1_20151128_p_val_adj","round3_20160313_p_val","round3_20160313_avg_log2FC","round3_20160313_pct.1","round3_20160313_pct.2","round3_20160313_p_val_adj","max_pval","minimump_p_val"
"Ptpre",0.015578303643383,-0.730488690644727,0,0.193,1,7.24942977936017e-05,-0.276291455226327,0.103,0.322,1,1.43083916531759e-06,-0.56073466626522,0.127,0.342,0.0403568186577825,0.015578303643383,4.29251135405353e-06
"Ikzf1",0.381699812833415,0.277364922594043,0.16,0.111,1,5.32725853994985e-05,0.560864632521462,0.345,0.177,1,1.44918056586045e-06,0.543545237574807,0.415,0.236,0.0408741378600941,0.381699812833415,4.34753539721146e-06
"Ltb",0.0810304213022893,-0.365314517037639,0.08,0.229,1,1.45365008477246e-06,-0.48705823957994,0.057,0.312,0.0410002006410071,2.74701884797236e-05,-0.398629769637231,0.102,0.277,0.774796666070604,0.0810304213022893,4.36094391502473e-06
"Chil1",0.0669939103236868,-0.662740904517774,0,0.119,1,3.93907410876129e-06,-0.61580919950272,0.011,0.217,0.111101585237612,1.45870759508776e-06,-0.533893243883848,0,0.167,0.0411428477194502,0.0669939103236868,4.37611640178283e-06
"Asprv1",0.0646162946362642,-0.492630095807681,0,0.121,1,1.14341732116608e-05,-0.592569886492375,0,0.185,0.322500855434894,1.4961934789692e-06,-0.628692738501974,0,0.166,0.0422001370743264,0.0646162946362642,4.48857372112618e-06
"Trpm2",0.0460028955386076,-0.448005600712951,0,0.139,1,0.000303662146541587,-0.408541567445832,0.057,0.218,1,1.50789847192141e-06,-0.422714221272574,0.025,0.209,0.0425302764005432,0.0460028955386076,4.52368859449424e-06
"Itgb2",0.829140972006324,0.339111125511351,0.4,0.408,1,0.0074438430555748,0.43281504956423,0.77,0.623,1,1.51233517939908e-06,0.533016614468565,0.78,0.607,0.042655413734951,0.829140972006324,4.5369986767276e-06
"Siglece",0.0802107427725691,-0.286268330506188,0,0.11,1,4.16480803245408e-05,-0.257600485858613,0.011,0.183,1,1.61440724089527e-06,-0.348961945799843,0,0.166,0.0455343562294512,0.0802107427725691,4.84321390375781e-06
"Ndufa4",0.00939735512384917,0.621358917490474,0.2,0.07,1,2.35567919806361e-06,0.352431413995836,0.241,0.091,0.0664419317813841,1.63283127044192e-06,0.350347253618051,0.237,0.104,0.0460540059828145,0.00939735512384917,4.89848581291624e-06
"Eif4b",0.0109292217991582,0.315589475262467,0.24,0.088,1,0.0330364737950925,0.656256554829919,0.23,0.151,1,1.64488939514053e-06,0.549914202081954,0.356,0.188,0.0463941053899387,0.0330364737950925,4.93466006844267e-06
"Dgat1",0.0465685639048314,-0.435080813212727,0,0.138,1,8.43538190530471e-05,-0.612363537342342,0.126,0.329,1,1.64532893619177e-06,-0.560638614496296,0.051,0.237,0.0464065026452887,0.0465685639048314,4.93597868725782e-06
"Serinc3",0.642625421159963,0.435381510887609,0.24,0.235,1,0.0025771494927447,0.423041713937276,0.69,0.61,1,1.69821894382725e-06,0.497835281204554,0.78,0.627,0.0478982653106477,0.642625421159963,5.09464817964391e-06
"H2-Ab1",0.0217715447870536,-1.43113150725622,0,0.176,1,4.46869258076964e-06,-1.24159803470953,0.011,0.217,0.126039474240608,1.77915526543839e-06,-1.14480142075237,0.008,0.177,0.0501810742616897,0.0217715447870536,5.33745630014042e-06
"Phactr2",0.0117675733189085,-0.407505629480196,0.04,0.277,1,1.73325076092391e-05,-0.346874655118259,0.161,0.396,0.488863377118588,1.82731418288443e-06,-0.335197732587603,0.017,0.192,0.0515393965282553,0.0117675733189085,5.48193253142801e-06
"H2-Eb1",0.0433216638474644,-2.20060879851645,0.04,0.197,1,0.000164408183601982,-1.8331663583989,0.023,0.176,1,1.84895307840826e-06,-1.99530318355004,0.008,0.176,0.0521497215765048,0.0433216638474644,5.54684897934863e-06
"Sp100",0.0258183082847592,0.775167974488615,0.32,0.174,1,1.94117284187605e-06,0.827254420813518,0.483,0.287,0.0547507800051139,8.07893531132277e-06,0.526994305081435,0.441,0.28,0.227866370455859,0.0258183082847592,5.82350722117944e-06
"Rab11fip1",0.220871101332172,-0.404949885429551,0.08,0.168,1,8.12855248725385e-06,-0.518183363372914,0.138,0.378,0.229265822902995,2.01294817332568e-06,-0.486821908673287,0.076,0.266,0.0567752032286509,0.220871101332172,6.03883236410416e-06
"Slc22a15",0.582439021707276,-0.290532067719187,0.32,0.366,1,1.18994797328514e-05,-0.488464114322033,0.345,0.586,0.335624825865073,2.57418262678961e-06,-0.520642078229534,0.153,0.354,0.0726048209886011,0.582439021707276,7.72252800113731e-06
"Timp2",0.0280357288252246,-0.549322754938969,0,0.164,1,2.59647709205785e-06,-0.507438501886492,0.034,0.261,0.0732336363814916,2.30062515039669e-05,-0.428087125578798,0.068,0.235,0.648891323669387,0.0280357288252246,7.78941105111118e-06
"Ncl",0.00917468893415328,0.504440213251939,0.32,0.134,1,0.0394794701170289,0.453183562240518,0.345,0.274,1,2.59961432699636e-06,0.295038487784808,0.356,0.187,0.0733221220929323,0.0394794701170289,7.7988227070227e-06
"1110007C09Rik",0.183401535773569,-0.399661419847852,0.08,0.19,1,5.19643765300946e-05,-0.612750540013582,0.08,0.278,1,2.72455670922032e-06,-0.551866091742436,0.085,0.279,0.0768461219835592,0.183401535773569,8.17364785805341e-06
"Gm7676",0.0552196233671088,-0.488082680459205,0,0.129,1,2.78654260180093e-05,-0.307683294166115,0,0.171,0.785944340837953,2.74035807633564e-06,-0.445919563011555,0,0.159,0.0772917995430466,0.0552196233671088,8.22105170034032e-06
"Tgm2",0.0669939103236868,-0.393421789004209,0,0.119,1,0.000163032556502429,-0.419252026823855,0.034,0.194,1,2.74200504491202e-06,-0.466653983476696,0.008,0.174,0.0773382522917435,0.0669939103236868,8.22599257898167e-06
"Rpl8",0.0247264308605768,0.859314238503144,0.56,0.4,1,1.34972122286161e-05,0.29196410726067,0.678,0.438,0.380688870908117,2.77029356015268e-06,0.3277646925413,0.602,0.384,0.0781361298641064,0.0247264308605768,8.31085765690008e-06
"Rps26-ps1",0.0350109336732521,0.681840499428435,0.44,0.265,1,3.9052312729083e-05,0.25435326870744,0.483,0.273,1,3.17200689281001e-06,0.378153476180843,0.542,0.323,0.0894664544117065,0.0350109336732521,9.51599049357877e-06
