"gene","round2_20151217_p_val","round2_20151217_avg_log2FC","round2_20151217_pct.1","round2_20151217_pct.2","round2_20151217_p_val_adj","round1_20151128_p_val","round1_20151128_avg_log2FC","round1_20151128_pct.1","round1_20151128_pct.2","round1_20151128_p_val_adj","round3_20160313_p_val","round3_20160313_avg_log2FC","round3_20160313_pct.1","round3_20160313_pct.2","round3_20160313_p_val_adj","max_pval","minimump_p_val"
"Hsp90b1",0.0675379611953559,-0.272622416294026,0.149,0.32,1,0.00161490414556872,-0.461965391708754,0.191,0.379,1,0.000921349571009764,-0.427351225507799,0.308,0.458,1,0.0675379611953559,0.00276150284005315
"Gm10076",0.339272110486639,0.331642432277452,0.77,0.8,1,0.000976145333442378,0.641308102212934,0.843,0.77,1,0.00773969542107827,0.298431277730367,0.886,0.915,1,0.339272110486639,0.00292557835132069
"Srp14",0.17491508911026,-0.279207363618599,0.068,0.16,1,0.687183799385806,0.439619651774944,0.209,0.207,1,0.0015247161205043,-0.34692391396054,0.199,0.347,1,0.687183799385806,0.00456717762836643
"H3f3b",0.109273839985173,-0.514365254196782,0.419,0.56,1,0.00164394337417612,-0.537041367109627,0.67,0.839,1,0.00174339135925127,-0.306261058147205,0.739,0.856,1,0.109273839985173,0.00492372691591474
"Klf2",0.309534676057337,-0.856685884395069,0.392,0.52,1,0.00794783572585794,-0.547107221635336,0.513,0.655,1,0.00269772826680173,-0.373935458531284,0.474,0.653,1,0.309534676057337,0.00807137122035967
"Rap1b",0.00295630049966004,-0.987177155942387,0.108,0.36,1,0.0375273410183119,-0.302449142800922,0.374,0.517,1,0.00428458181525577,-0.345932923104509,0.46,0.61,1,0.0375273410183119,0.0088427081982641
"Grcc10",0.49606538516466,0.373974594457062,0.27,0.2,1,0.111217359599959,0.393599245319742,0.296,0.218,1,0.00373856760108329,0.366322828431938,0.294,0.161,1,0.49606538516466,0.0111738243936658
"Ly6e",0.868732053945138,0.267670100287247,0.297,0.28,1,0.00479563528272279,0.815568827394314,0.53,0.379,1,0.0776716473912512,0.390869155288188,0.507,0.441,1,0.868732053945138,0.0143180217854587
"Dusp5",0.142386838162336,-0.315788310194046,0.149,0.28,1,0.0909565470030622,-0.272214797867547,0.261,0.379,1,0.00507807127489998,-0.322887233141056,0.318,0.475,1,0.142386838162336,0.0151569843483294
"Dazap2",0.593281059596322,0.264441148727365,0.149,0.2,1,0.0571759106378448,-0.302919278328924,0.365,0.506,1,0.00561547604161203,-0.272607158714447,0.431,0.602,1,0.593281059596322,0.0167520044873278
"Lax1",0.0242661010642982,-0.527181295687567,0.054,0.2,1,0.84905231991283,0.261070984577096,0.113,0.126,1,0.00618700213362351,-0.257729765828939,0.147,0.271,1,0.84905231991283,0.0184464062468924
"Srp9",0.00935781753087869,-1.1109124227921,0.041,0.2,1,0.0375882654326798,-0.442644693500016,0.122,0.23,1,0.0214076479049862,-0.263546417518137,0.161,0.271,1,0.0375882654326798,0.0278115657981864
