"gene","round2_20151217_p_val","round2_20151217_avg_log2FC","round2_20151217_pct.1","round2_20151217_pct.2","round2_20151217_p_val_adj","round1_20151128_p_val","round1_20151128_avg_log2FC","round1_20151128_pct.1","round1_20151128_pct.2","round1_20151128_p_val_adj","round3_20160313_p_val","round3_20160313_avg_log2FC","round3_20160313_pct.1","round3_20160313_pct.2","round3_20160313_p_val_adj","max_pval","minimump_p_val"
"RP23-235E15.1",5.46268006564411e-168,-1.72527861382952,0.04,0.672,1.54074891251492e-163,1.38902553538033e-235,-1.71317822683371,0.041,0.812,3.91774652254022e-231,0,-1.53980546451004,0.031,0.687,0,5.46268006564411e-168,0
"Fos",6.7598310229037e-168,2.62454317117475,0.927,0.283,1.90661034000999e-163,1.9731773104075e-204,2.85195575561881,0.989,0.3,5.56534660400436e-200,0,2.6337325253719,0.996,0.386,0,6.7598310229037e-168,0
"Emc7",3.78721657322998e-166,2.63471579176805,0.835,0.102,1.06818443447952e-161,3.498181688665e-168,2.65569751416293,0.876,0.177,9.86662145287965e-164,0,2.5849843419521,0.883,0.143,0,3.78721657322998e-166,0
"Rps20",4.95120890889384e-165,-1.86703949845562,0.084,0.726,1.39648847275351e-160,7.03339395320898e-226,-2.08867604297854,0.095,0.853,1.98376876450259e-221,0,-1.76982910106129,0.086,0.772,0,4.95120890889384e-165,0
"Gnb2l1",9.82002107913909e-165,-2.35743301900201,0.087,0.727,2.76973694537118e-160,3.9988026492724e-198,-2.2615626796687,0.18,0.873,1.12786228722728e-193,0,-2.27190929543475,0.158,0.9,0,9.82002107913909e-165,0
"Rps14",7.81107899669113e-164,-2.30893182507892,0.367,0.908,2.20311483101673e-159,8.51998996117372e-174,-1.9440187706036,0.431,0.948,2.40306316854905e-169,0,-1.89907066147157,0.428,0.934,0,7.81107899669113e-164,0
"S100a6",8.68333174810192e-163,3.00207955315486,0.921,0.329,2.44913371955215e-158,1.13229185878782e-180,3.19557761455724,0.965,0.362,3.19362918771105e-176,0,3.0402660906949,0.95,0.262,0,8.68333174810192e-163,0
"Gm10275",5.17732424076584e-161,-1.60567179856606,0.02,0.615,1.460264302108e-156,1.34828534907548e-223,-1.59007651975312,0.032,0.769,3.80283882706739e-219,0,-1.27789555180237,0.018,0.584,0,5.17732424076584e-161,0
"Rpl13a",8.15179373027991e-158,-2.23400247771973,0.231,0.839,2.29921342162545e-153,5.8893677568865e-205,-2.43098482280674,0.31,0.95,1.66109617582984e-200,0,-2.04832531482118,0.239,0.878,0,8.15179373027991e-158,0
"Gm10073",8.07922927405376e-157,-1.86046817006757,0.127,0.741,2.27874661674686e-152,3.66094503784499e-171,-1.41611889616173,0.147,0.784,1.03256954792418e-166,0,-1.69842080400446,0.153,0.812,0,8.07922927405376e-157,0
