"gene","round2_20151217_p_val","round2_20151217_avg_log2FC","round2_20151217_pct.1","round2_20151217_pct.2","round2_20151217_p_val_adj","round1_20151128_p_val","round1_20151128_avg_log2FC","round1_20151128_pct.1","round1_20151128_pct.2","round1_20151128_p_val_adj","round3_20160313_p_val","round3_20160313_avg_log2FC","round3_20160313_pct.1","round3_20160313_pct.2","round3_20160313_p_val_adj","max_pval","minimump_p_val"
"Serinc3",4.28260153268427e-23,1.23053930243156,0.448,0.194,1.2079077622936e-18,4.33747075175347e-24,0.987163451796702,0.825,0.582,1.22338362553207e-19,1.2234154302706e-81,1.11308929789666,0.861,0.597,3.45064322107822e-77,4.28260153268427e-23,3.67024629081181e-81
"Amica1",4.85159875864474e-30,-1.66501286879277,0.019,0.384,1.36839342987575e-25,4.86835323801125e-41,-1.39656035200022,0.032,0.546,1.37311903078107e-36,2.97980947350308e-81,-1.46854218127698,0.011,0.508,8.40455262001543e-77,4.85159875864474e-30,8.93942842050911e-81
"Lst1",1.88426772280269e-36,-1.58606397978687,0.027,0.451,5.314577112165e-32,1.58945959269256e-40,-1.22733214764027,0.018,0.527,4.48307078118937e-36,1.85203649689407e-80,-1.3661999621952,0.011,0.509,5.22366893948972e-76,1.88426772280269e-36,5.55610949068223e-80
"Rpl10a-ps1",3.35739686752388e-28,0.703751703841641,0.387,0.121,9.46953786485111e-24,2.17747373679913e-45,0.800621845181191,0.512,0.136,6.14156467464194e-41,8.27804046912182e-80,0.862954153119986,0.529,0.168,2.33482131431581e-75,3.35739686752388e-28,2.48341214073653e-79
"Pou2f2",2.64439262442817e-16,0.633866553197802,0.249,0.081,7.45850939719966e-12,1.6176602323758e-36,0.742182514253932,0.429,0.115,4.56261068541595e-32,2.59304158093136e-79,0.898762396299284,0.458,0.125,7.31367377901689e-75,2.64439262442817e-16,7.77912474279408e-79
"Trem1",2.37092564043635e-20,-1.3690103481273,0.019,0.289,6.68719576885073e-16,1.40348549897248e-42,-1.5998859855055,0.014,0.538,3.95853084985189e-38,2.64045840476819e-79,-1.56131085543819,0.011,0.503,7.44741293064868e-75,2.37092564043635e-20,7.92137521430454e-79
"Mpeg1",6.42660183078216e-20,-1.24766286613917,0.034,0.31,1.81262304637211e-15,1.89091911655368e-31,-1.28829592518958,0.028,0.454,5.33333736823965e-27,3.17454665944535e-79,-1.44029227619534,0.011,0.5,8.9538088529656e-75,6.42660183078216e-20,9.52363997833597e-79
"Fcgr3",1.35727922282204e-27,-1.16724562387269,0.008,0.351,3.82820604796956e-23,3.91595108614875e-41,-1.08604949755391,0.009,0.529,1.10449400384825e-36,4.7410523993446e-79,-1.11322905331879,0.004,0.495,1.33721382923514e-74,1.35727922282204e-27,1.42231571980337e-78
"Rpl22",1.34717594226145e-25,0.769406598910028,0.483,0.196,3.79970974514842e-21,6.25296637221199e-55,0.857848869648548,0.7,0.221,1.76364916528239e-50,6.89199773258839e-79,0.838790090279613,0.586,0.211,1.94388796047656e-74,1.34717594226145e-25,2.06759931977652e-78
"Il1r2",3.36743530857891e-26,-1.14817511094209,0.008,0.334,9.4978512878468e-22,1.36636303396317e-47,-1.76927082503553,0.009,0.576,3.85382693729313e-43,1.41325920682521e-78,-1.56296094701744,0.004,0.492,3.9860975928505e-74,3.36743530857891e-26,4.23977762047565e-78
"Gm15500",3.76827199905683e-31,0.855398508626995,0.529,0.206,1.06284111733398e-26,9.81033381228782e-57,0.881060269238426,0.756,0.262,2.76700465175578e-52,2.50024948284082e-78,0.845411818276944,0.579,0.205,7.05195366635253e-74,3.76827199905683e-31,7.50074844852253e-78
"Itgam",4.09998609778303e-16,-0.910323643001125,0.031,0.26,1.1564010788797e-11,1.07969726981017e-32,-1.00349427685351,0.023,0.462,3.04528614949957e-28,8.539577650198e-78,-1.17476369762861,0.022,0.511,2.40858787623835e-73,4.09998609778303e-16,2.56187329505937e-77
"Myo1f",1.06804671405285e-26,-1.13632036913932,0.015,0.351,3.01242575698607e-22,2.8758941013879e-35,-1.41742304179929,0.041,0.504,8.11145931296458e-31,2.34934283389165e-77,-1.3904259102296,0.041,0.533,6.62632146299141e-73,1.06804671405285e-26,7.04802850167486e-77
"Rgs2",8.37782815996358e-26,-1.30252063401419,0.142,0.51,2.36296643251773e-21,2.02543685445272e-29,-1.24838467566142,0.235,0.66,5.7127446479839e-25,9.51339180925492e-77,-1.42328845731984,0.202,0.691,2.68325215980035e-72,8.37782815996358e-26,2.85401754277651e-76
"RP24-246N21.1",1.77829981247243e-32,0.914323117942598,0.391,0.111,5.01569462107848e-28,8.35164289520661e-39,0.767149571216034,0.507,0.155,2.35558087859302e-34,2.13517627643338e-76,0.773448213573395,0.46,0.13,6.02226468768035e-72,1.77829981247243e-32,6.40552882930006e-76
"Irf2bp2",5.21141952417273e-32,-0.966376029994396,0.065,0.482,1.46988087679292e-27,4.0913235443602e-46,-1.02773251121703,0.166,0.753,1.15395780568679e-41,2.03289800440739e-75,-1.03953147097128,0.184,0.686,5.73378882143104e-71,5.21141952417273e-32,6.09869401322214e-75
"Thbs1",2.26130155063762e-16,-1.70924783811122,0.042,0.274,6.37800102357341e-12,6.28501801297495e-44,-3.18988217289067,0.078,0.59,1.77268933055958e-39,2.45984487968173e-75,-3.14563631251098,0.054,0.517,6.93799248314231e-71,2.26130155063762e-16,7.37953463904513e-75
"Ets2",3.39791980585036e-21,-0.92616061157843,0.019,0.303,9.58383281240095e-17,4.81968687908483e-45,-1.41462346693362,0.046,0.593,1.35939268424588e-40,3.06554903354705e-75,-1.22971021881707,0.039,0.523,8.64638104911944e-71,3.39791980585036e-21,9.196647100641e-75
"Rps16",4.83614211414809e-43,0.894426284282692,0.759,0.381,1.36403388329547e-38,3.06133081783585e-55,0.936213597645828,0.912,0.495,8.63448357170601e-51,4.83111115098418e-75,0.914898758217713,0.696,0.335,1.36261490013509e-70,4.83614211414809e-43,1.44933334529524e-74
"Apobec3",1.42521527201489e-12,0.777723011417627,0.188,0.063,4.019819674718e-08,4.91267424055526e-18,0.590119905599966,0.327,0.121,1.38561976954861e-13,7.38233622184005e-75,0.879421542880392,0.373,0.085,2.08218793136998e-70,1.42521527201489e-12,2.21470086655202e-74
"Gm9844",1.48649118631067e-28,0.735024702073236,0.559,0.217,4.19264839098925e-24,9.98147965995827e-51,0.730670924886499,0.747,0.233,2.81527633809123e-46,2.55358866132831e-74,0.78697061403411,0.605,0.208,7.2023968192765e-70,1.48649118631067e-28,7.66076598398498e-74
"Adam8",4.68685985357907e-25,-1.1041681923018,0.031,0.355,1.32192882170198e-20,1.77189184038611e-40,-1.29155850510025,0.074,0.57,4.99762093580903e-36,2.60293283383229e-74,-1.25026441036959,0.028,0.496,7.34157205782396e-70,4.68685985357907e-25,7.80879850149693e-74
"S1pr1",1.03624106662755e-13,1.03580727225446,0.134,0.029,2.92271792842301e-09,1.93406828285119e-14,0.61471476579322,0.217,0.063,5.45503959178177e-10,3.23314041207072e-74,0.910598287053979,0.338,0.066,9.11907253224547e-70,1.03624106662755e-13,9.69942123621203e-74
"Rpl38",2.09558922729235e-44,1.14619973199067,0.728,0.336,5.91060941557807e-40,6.5421479581769e-58,1.06908570828672,0.843,0.38,1.8452128316038e-53,5.40925241667986e-74,0.929502321569411,0.579,0.224,1.52567964412455e-69,2.09558922729235e-44,1.62277572500394e-73
"Ier2",1.4009454181886e-35,-1.30573896175078,0.13,0.582,3.95136655200096e-31,8.06550994481007e-29,-0.9498205648638,0.253,0.678,2.27487707993368e-24,2.00502756940925e-73,-1.18123654336189,0.2,0.679,5.65518025951879e-69,8.06550994481007e-29,6.01508270822782e-73
"Tnfrsf1a",1.33583757513469e-21,-1.24838636817354,0.019,0.302,3.76772988066741e-17,2.03841944379087e-40,-1.72080847388431,0.014,0.521,5.74936204121215e-36,4.48194144127211e-73,-1.14687863378845,0.002,0.466,1.2641315835108e-68,1.33583757513469e-21,1.34458243238164e-72
"Pygl",9.31575943172301e-17,-1.02938849907721,0.038,0.275,2.62750994771748e-12,1.2438541565261e-31,-1.34832677217952,0.037,0.462,3.50829064848185e-27,9.35422711620956e-73,-1.1465919214766,0.004,0.466,2.63835975812691e-68,9.31575943172301e-17,2.80626813486283e-72
"Gm2000",1.21338990379895e-48,0.916478487554297,0.594,0.19,3.42236622366494e-44,1.79537182417293e-71,0.972949575966764,0.737,0.204,5.06384623007976e-67,9.95400006870508e-59,0.662999922330415,0.423,0.138,2.80752571937827e-54,1.21338990379895e-48,5.38611547251878e-71
"Rpl35",6.19062115674702e-47,0.963570152911275,0.59,0.194,1.7460646972605e-42,2.16709005658874e-71,0.961064666566202,0.742,0.205,6.11227750460855e-67,1.09678724559274e-62,0.7306252302701,0.46,0.155,3.09348842619433e-58,6.19062115674702e-47,6.50127016976614e-71
"Pglyrp1",3.69490871662336e-44,-1.46496703771158,0.019,0.509,1.04214900352362e-39,1.01023103775407e-43,-1.1026204217455,0.074,0.607,2.84935664198536e-39,5.38380351970345e-71,-1.13025539861688,0.041,0.505,1.51850178273236e-66,1.01023103775407e-43,1.61514105591103e-70
"Smim14",3.89990545878765e-05,0.671547479824747,0.161,0.085,1,4.00864722994931e-26,0.892702359631124,0.415,0.14,1.1306389512072e-21,1.69372021646205e-70,0.969912974319112,0.479,0.157,4.7771378705312e-66,3.89990545878765e-05,5.08116064938616e-70
"Rps23-ps1",1.16466161332348e-37,0.782518107355725,0.659,0.284,3.28492808037888e-33,1.15632696960961e-55,0.820906984865696,0.862,0.391,3.2614202177839e-51,6.76682643614487e-70,0.78362451178172,0.649,0.286,1.90858339631466e-65,1.16466161332348e-37,2.03004793084347e-69
"Clec4e",7.97853787094561e-16,-1.25896690280827,0.008,0.22,2.25034660650021e-11,6.13678576938994e-36,-1.65759738211154,0.018,0.485,1.73088042625643e-31,1.69349795027695e-69,-1.65603955772441,0.002,0.449,4.77651096875614e-65,7.97853787094561e-16,5.08049385083083e-69
"Cdk2ap2",6.68014942121613e-24,-1.43174383948987,0.115,0.459,1.88413614425401e-19,2.96981489293689e-32,-1.49708224516931,0.134,0.575,8.3763629055285e-28,3.99999039116344e-69,-1.59301596841375,0.154,0.613,1.12819728982765e-64,6.68014942121613e-24,1.19999711734903e-68
"Actn1",6.4910356245989e-21,-1.1562579875563,0.027,0.308,1.83079659791812e-16,9.37037754680766e-28,-1.11102681548523,0.032,0.428,2.6429149870771e-23,4.72011352555931e-69,-1.33878118154401,0.009,0.457,1.331308019884e-64,6.4910356245989e-21,1.4160340576678e-68
"Gm9320",1.15865842239278e-50,1.0260666426805,0.625,0.213,3.26799608035882e-46,6.90150737780312e-69,0.958470900085996,0.774,0.241,1.94657015590937e-64,7.04022613396654e-50,0.553288413164658,0.369,0.119,1.98569578108526e-45,7.04022613396654e-50,2.07045221334095e-68
"Snx5",4.30410740192635e-14,0.691959960447612,0.165,0.045,1.21397349271333e-09,1.27576134462776e-33,0.72561765215684,0.336,0.073,3.59828487252259e-29,1.88600762867979e-68,0.732887112130475,0.349,0.083,5.31948451669136e-64,4.30410740192635e-14,5.65802288603938e-68
"Trp53i11",3.31012576097351e-10,0.558875478666519,0.161,0.057,9.33620970882579e-06,4.01843534301536e-35,0.654702641322064,0.295,0.054,1.13339968849748e-30,2.54902607356755e-68,0.670601801811916,0.278,0.049,7.18952804049728e-64,3.31012576097351e-10,7.64707822070262e-68
"Siglecg",2.93591373418392e-23,0.605466544228661,0.1,0.005,8.28074468726573e-19,5.89505738699939e-24,0.289723240819972,0.134,0.012,1.66270093600318e-19,5.86019938164784e-68,0.348876049545105,0.137,0.006,1.65286923559377e-63,2.93591373418392e-23,1.75805981449436e-67
"Litaf",8.43341402066739e-20,-1.01277874413333,0.015,0.278,2.37864442452924e-15,5.65036091515002e-39,-1.25733843435868,0.101,0.591,1.59368429611806e-34,6.8648227014449e-68,-1.17820648885125,0.028,0.473,1.93622324294253e-63,8.43341402066739e-20,2.05944681043346e-67
"Cd300ld",7.12301095537025e-27,-0.928700348971594,0.019,0.359,2.00904523996218e-22,9.85879817162013e-42,-1.03898804930537,0.005,0.525,2.78067402430546e-37,1.72848739879248e-67,-1.00035824950932,0.013,0.454,4.87519870829418e-63,7.12301095537025e-27,5.18546219637736e-67
"Sirpa",8.87336799063102e-27,-1.01812048131091,0.008,0.34,2.50273344175748e-22,1.95441352593475e-32,-0.874386866647094,0.014,0.45,5.51242334989897e-28,2.84227660105247e-67,-0.985596179428525,0.002,0.438,8.01664115326849e-63,8.87336799063102e-27,8.52682980315747e-67
"Foxo1",3.81988917685636e-16,0.587047944813939,0.176,0.043,1.07739974233234e-11,5.08271638757583e-26,0.562277521479765,0.286,0.066,1.43358015711576e-21,3.79188003043425e-67,0.665926096676174,0.291,0.054,1.06949976258398e-62,3.81988917685636e-16,1.13756400913027e-66
"Slc2a3",6.72361873230165e-21,-0.932042846162239,0.015,0.294,1.89639666344568e-16,3.69516455336753e-27,-0.947226066432057,0.046,0.431,1.04222116227731e-22,3.83915033460733e-67,-1.22559825738276,0.02,0.461,1.082832351876e-62,6.72361873230165e-21,1.15174510038221e-66
"Tgfbi",3.27024474152312e-21,-1.28664057956714,0.015,0.293,9.22372529346595e-17,1.45206545569535e-31,-1.11346878936692,0.014,0.44,4.09555061778872e-27,4.92311757282759e-67,-1.11746923595486,0.002,0.439,1.38856531141602e-62,3.27024474152312e-21,1.47693527184826e-66
"Rplp0",3.47176862275038e-24,0.639021047131766,0.609,0.314,9.79212340046746e-20,3.85222206749373e-37,0.721100451957051,0.747,0.349,1.08651923413661e-32,5.58267353642346e-67,0.769931043869237,0.701,0.314,1.57459307094824e-62,3.47176862275038e-24,1.67480206092704e-66
"G0s2",5.27698987826137e-30,-1.60353996241422,0.023,0.391,1.48837499516362e-25,5.69564119975683e-30,-1.39038469534266,0.009,0.419,1.60645560039141e-25,8.11487610501104e-67,-1.62402605248146,0,0.434,2.28880080541836e-62,5.69564119975683e-30,2.43446283150333e-66
"Rpsa",5.02701040824084e-40,0.787678421436149,0.559,0.189,1.41786828564433e-35,9.04631606835922e-67,0.842911675547245,0.783,0.225,2.55151344708072e-62,5.66667372939984e-27,0.368783334774503,0.241,0.084,1.59828532537722e-22,5.66667372939984e-27,2.71389482050779e-66
"RP24-291E8.2",5.03413639128427e-31,1.13789763644769,0.655,0.322,1.41987816916173e-26,1.59062173053953e-30,0.80275349158348,0.664,0.313,4.48634859098673e-26,1.15021945993942e-66,0.880925010223807,0.742,0.378,3.24419398675912e-62,1.59062173053953e-30,3.45065837981827e-66
"RP24-352B14.1",6.86985049502533e-35,1.05038924607246,0.579,0.224,1.93764133212189e-30,3.7446305519304e-30,0.62627394183365,0.571,0.225,1.05617304717197e-25,1.88660105012221e-66,0.886927358441056,0.625,0.26,5.32115826186971e-62,3.7446305519304e-30,5.65980315036656e-66
"Ppdpf",1.7783105514969e-20,0.620346448694911,0.165,0.029,5.015724910497e-16,3.90872671965044e-28,0.534371739169577,0.235,0.041,1.10245637127741e-23,3.75158780886072e-66,0.54009289374116,0.232,0.033,1.05813534148917e-61,1.7783105514969e-20,1.1254763426582e-65
"Cd300lb",3.31016902571435e-15,-1.48464347831868,0.019,0.229,9.33633173702733e-11,3.06804895113344e-24,-1.51060029642554,0.037,0.39,8.65343206667186e-20,3.40995919469411e-65,-1.49950131196256,0.007,0.433,9.61778990863474e-61,3.31016902571435e-15,1.02298775840822e-64
"Rpl9-ps6",8.0826366009215e-23,0.784611270454221,0.644,0.402,2.27970765328991e-18,7.62494422468525e-53,0.984637352517094,0.931,0.571,2.15061551857247e-48,4.88794208732687e-65,0.876534199287564,0.705,0.379,1.37864406573054e-60,8.0826366009215e-23,1.46638262619807e-64
"Arpc1b",1.00952580829615e-31,-0.962607038090557,0.238,0.678,2.84736754229929e-27,5.95465374491241e-38,-0.988538925492171,0.364,0.817,1.67951008875254e-33,8.51961163707428e-65,-0.929744650692572,0.384,0.781,2.4029564622368e-60,1.00952580829615e-31,2.55588349112226e-64
"Lcn2",1.90143077988356e-26,-1.92913964519513,0.008,0.337,5.36298551466158e-22,4.32460591937536e-32,-2.12171097402852,0.032,0.462,1.21975509955982e-27,1.35538050455557e-64,-2.25035641964753,0.009,0.433,3.82285071309899e-60,1.90143077988356e-26,4.06614151366669e-64
"Rpl10-ps3",2.5722759128803e-18,0.686413841397766,0.517,0.283,7.25510421227889e-14,4.62943676543893e-46,0.871302149528927,0.797,0.381,1.30573263969205e-41,2.03072234030127e-64,0.810860167993485,0.692,0.331,5.72765236081972e-60,2.5722759128803e-18,6.09216702090384e-64
"Nr4a1",4.04480029000368e-25,-1.47959003074598,0.077,0.426,1.14083592179554e-20,1.30365396978976e-25,-1.12431655404628,0.111,0.51,3.67695602179201e-21,3.79535164488759e-64,-1.42228714569959,0.1,0.537,1.07047893144054e-59,4.04480029000368e-25,1.13860549346628e-63
"Gm38247",7.47042640118728e-37,0.67662066319297,0.391,0.097,2.10703376645487e-32,4.18728166187692e-64,0.689274324457084,0.558,0.112,1.18102279273239e-59,8.82573559046371e-58,0.566081946229214,0.338,0.089,2.48929872329029e-53,7.47042640118728e-37,1.25618449856307e-63
"Sorl1",1.57154175555324e-18,-0.831204101489699,0.123,0.42,4.43253352153791e-14,2.90826669527357e-21,-0.861152469791128,0.295,0.656,8.20276621401911e-17,7.18884083976749e-64,-1.14975844036907,0.226,0.656,2.02761255885642e-59,1.57154175555324e-18,2.15665225193023e-63
"RP23-263B18.4",2.48430125026504e-38,1.07768415740196,0.709,0.341,7.00697167637256e-34,2.48124080856818e-60,1.14483308923922,0.894,0.447,6.99833970056654e-56,8.0997654058743e-64,0.779445684641253,0.629,0.284,2.28453883272685e-59,2.48430125026504e-38,2.42992962176225e-63
"Rps15a",9.93065786753945e-55,1.07424952839945,0.69,0.236,2.8009420515395e-50,1.24012347359303e-63,0.896805515858209,0.742,0.223,3.49776825726913e-59,1.40160688688321e-47,0.59628960398192,0.39,0.137,3.95323222445408e-43,1.40160688688321e-47,3.72037042077905e-63
"Rps11",9.64526351095924e-32,0.882980447248067,0.64,0.309,2.72044657326605e-27,1.52361841268526e-47,0.959026785100461,0.834,0.407,4.29736573297878e-43,4.63419407619493e-63,0.874628766861927,0.655,0.316,1.30707443919078e-58,9.64526351095924e-32,1.39025822285849e-62
"Rpl9",9.61990264182094e-24,0.823648680179693,0.655,0.41,2.71329354012559e-19,9.69510580190433e-53,0.972506249590744,0.935,0.577,2.73450459142712e-48,4.9832739478298e-63,0.864871784797657,0.709,0.39,1.40553241698539e-58,9.61990264182094e-24,1.49498218434895e-62
"Irf8",6.16998863200443e-20,0.75240159290269,0.203,0.046,1.74024529365685e-15,3.17044815464336e-37,0.667208018461525,0.369,0.075,8.94224902017161e-33,2.45915907157467e-62,0.648012435182921,0.295,0.059,6.93605816137636e-58,6.16998863200443e-20,7.37747721472393e-62
"Fgr",4.4741980471572e-23,-0.93735802648604,0.011,0.313,1.26194755920069e-18,1.31979003113504e-29,-1.00677845524437,0.014,0.424,3.72246778281638e-25,3.74293730868358e-62,-1.09148291317738,0.015,0.43,1.0556954679142e-57,4.4741980471572e-23,1.12288119260507e-61
"Ly6a",4.68103470498505e-11,0.783698082483171,0.119,0.029,1.32028583854103e-06,1.6709547453618e-38,1.15169557512005,0.332,0.064,4.71292785929297e-34,1.02942696576177e-61,0.807235049362353,0.252,0.044,2.90349875693108e-57,4.68103470498505e-11,3.08828089728534e-61
"Rpl26",1.12723643985279e-39,0.996362755159175,0.651,0.284,3.1793703786048e-35,1.19591084156592e-61,1.01244966846939,0.839,0.333,3.37306652863667e-57,4.88964253003916e-59,0.760697313191594,0.523,0.213,1.37912367559755e-54,1.12723643985279e-39,3.58773252469771e-61
"Pgd",2.23481900993921e-28,-1.04916217140364,0.031,0.388,6.30330701753354e-24,2.29627607828734e-35,-1.07902033849603,0.051,0.52,6.47664667880943e-31,1.36459702512803e-61,-0.961836179851131,0.054,0.481,3.8488459093736e-57,2.23481900993921e-28,4.09379107538409e-61
"Cd300lf",7.57035218420092e-28,-0.992628779054453,0.023,0.375,2.13521783355387e-23,1.83774817744174e-27,-0.828416421560145,0.143,0.545,5.18336873447444e-23,1.67883196744279e-61,-0.941010159303918,0.037,0.455,4.73514556417238e-57,1.83774817744174e-27,5.03649590232828e-61
"Gm8369",3.18749499160322e-16,0.816535975496507,0.153,0.033,8.99032962381689e-12,3.41326592286301e-12,0.5306450756149,0.189,0.058,9.62711653543513e-08,3.77029244708352e-61,0.675183543143679,0.271,0.051,1.06341098469991e-56,3.41326592286301e-12,1.13108773412507e-60
"Cd81",6.11695214129002e-19,0.781806886352305,0.134,0.02,1.72528635145085e-14,1.74476975126619e-31,0.615130430723889,0.217,0.028,4.9211230834463e-27,5.15635515878123e-61,0.663875538280208,0.228,0.035,1.45434997253425e-56,6.11695214129002e-19,1.54690654763438e-60
"Rpl31",6.58480037324664e-38,0.907326684353243,0.59,0.233,1.85724294527421e-33,9.36747317510227e-56,0.959154130455239,0.788,0.306,2.6420958090376e-51,5.70174406520343e-61,0.769627146747348,0.525,0.204,1.60817691359063e-56,6.58480037324664e-38,1.71052321956101e-60
"Rpl5-ps1",2.68821948336765e-13,0.523901516034725,0.287,0.122,7.58212305283845e-09,3.55357308290358e-25,0.496773807849971,0.415,0.141,1.00228528803295e-20,6.14021641828344e-61,0.738363722683559,0.477,0.169,1.73184804077684e-56,2.68821948336765e-13,1.84206492548503e-60
"Gm10126",1.63347199468682e-37,0.955805404405048,0.69,0.318,4.60720776101417e-33,8.89660875283572e-25,0.55246973306217,0.521,0.219,2.50928849873731e-20,9.30623324300367e-61,0.756718620477579,0.549,0.227,2.62482308618919e-56,8.89660875283572e-25,2.79186997290111e-60
"Swap70",2.34758938576015e-24,0.665541702500663,0.13,0.012,6.62137586253651e-20,1.90759585466227e-25,0.492804270805941,0.198,0.031,5.38037410807493e-21,1.06780908792235e-60,0.558041432140598,0.219,0.032,3.01175553248499e-56,2.34758938576015e-24,3.20342726376706e-60
"Rpl7a",2.23774956908195e-21,0.707961680121961,0.51,0.261,6.31157265959565e-17,2.43769740606962e-41,0.869132800743399,0.751,0.351,6.87552553381937e-37,1.78429120450513e-60,0.795009147108664,0.633,0.297,5.03259334230672e-56,2.23774956908195e-21,5.35287361351536e-60
"Gm10263",1.04723376310066e-35,0.9994819849825,0.544,0.196,2.95372282882541e-31,7.50123397181218e-37,0.628892851103878,0.521,0.167,2.11572304174962e-32,2.53003078535994e-60,0.744624198629445,0.503,0.186,7.1359518301077e-56,1.04723376310066e-35,7.59009235607974e-60
"Sirpb1c",3.93898302654341e-17,-0.802040699816895,0.011,0.245,1.11099016263657e-12,4.49646337855221e-21,-0.73166036903059,0.051,0.375,1.26822749592065e-16,3.48539702798636e-60,-0.946505802172702,0.009,0.415,9.83056231743552e-56,3.93898302654341e-17,1.04561910839592e-59
"Fth1",1.62272021175247e-21,-0.943039486882415,0.72,0.875,4.57688235724783e-17,7.99107383959425e-39,-1.38309409844203,0.88,0.935,2.25388237645756e-34,4.64238523645864e-60,-1.17398450308382,0.876,0.935,1.30938475594316e-55,1.62272021175247e-21,1.39271557093758e-59
"Plbd1",1.2083333109319e-19,-0.73748094034361,0.011,0.275,3.40810410348341e-15,2.44650829811802e-29,-0.841738962011641,0.018,0.425,6.90037665484188e-25,4.21199843454285e-59,-0.949116464745381,0.013,0.415,1.18799415846281e-54,1.2083333109319e-19,1.26359953036286e-58
"Spi1",2.49559966443999e-30,-1.14819380224045,0.065,0.454,7.03883885355299e-26,5.13265929978777e-24,-0.86451358483984,0.194,0.58,1.44766655550514e-19,5.78350023532596e-59,-0.958170240855218,0.126,0.545,1.63123624137369e-54,5.13265929978777e-24,1.73505007059779e-58
"Mcemp1",4.08763269380663e-19,-1.10445053512964,0.023,0.281,1.15291680128816e-14,6.06144453983789e-37,-1.35476894270322,0.009,0.487,1.70963043246128e-32,7.08689495863618e-59,-1.05305189072404,0.013,0.414,1.99885872308333e-54,4.08763269380663e-19,2.12606848759087e-58
"Prdx5",2.88272305261207e-23,-1.00268281228314,0.077,0.407,8.13072036989235e-19,4.72861286008233e-35,-0.969769029774853,0.055,0.54,1.33370525718622e-30,1.37448678567841e-58,-1.0356161504626,0.106,0.534,3.87673997900597e-54,2.88272305261207e-23,4.12346035703526e-58
"Fpr2",1.39942448300339e-12,-1.17319685127308,0.011,0.186,3.94707675431107e-08,3.28051600722464e-21,-1.18185300388223,0.018,0.335,9.25269539837709e-17,1.43874260184037e-58,-1.37346171167287,0.004,0.399,4.05797350849076e-54,1.39942448300339e-12,4.31622780552113e-58
"Rpl6",4.53696667253433e-31,0.742946142977555,0.49,0.189,1.27965144998831e-26,3.77514960565455e-58,0.866268787260556,0.733,0.239,1.06478094627487e-53,7.48526175706577e-55,0.724803845374593,0.477,0.182,2.1112180785804e-50,4.53696667253433e-31,1.13254488169637e-57
"Prr13",8.28121977211114e-20,-1.29724452614706,0.08,0.373,2.33571803672395e-15,3.82452774865274e-28,-1.02971468447717,0.166,0.581,1.0787080515075e-23,6.05418514433285e-58,-1.20639412917079,0.18,0.594,1.70758291995908e-53,8.28121977211114e-20,1.81625554329985e-57
"Slfn1",2.4811354106084e-21,-1.26641854656699,0.008,0.284,6.99804242562098e-17,1.83543589495208e-29,-1.08966842451098,0.009,0.415,5.17684694171233e-25,1.11725018761794e-57,-1.29949891009229,0.013,0.406,3.15120415417641e-53,2.4811354106084e-21,3.3517505628538e-57
"Pkm",3.18013543767001e-24,-0.863845457633115,0.111,0.467,8.96957200194826e-20,2.37352908376712e-35,-0.911690225853856,0.175,0.66,6.69453878076517e-31,1.80711268751168e-57,-0.879260098720101,0.13,0.56,5.0969613351267e-53,3.18013543767001e-24,5.42133806253505e-57
"Letm1",1.27969366903426e-35,-1.13707465759421,0.054,0.49,3.60937599351112e-31,6.43681879731632e-27,-0.677742472070375,0.069,0.47,1.81550474178307e-22,1.92976980587113e-57,-1.06349498391098,0.028,0.425,5.44291573745953e-53,6.43681879731632e-27,5.78930941761338e-57
"Ctss",9.22170547983659e-10,0.862554535823494,0.241,0.108,2.60098203058791e-05,3.72149663804931e-37,0.853884152639302,0.484,0.13,1.04964812676181e-32,2.03064698018891e-57,0.568515768921336,0.531,0.176,5.72743980762281e-53,9.22170547983659e-10,6.09194094056674e-57
"Gm13038",7.51325074713251e-42,0.935119031959879,0.728,0.352,2.11911237322872e-37,3.93689380804312e-57,1.0447107623526,0.889,0.456,1.11040089855856e-52,1.05885455128391e-47,0.680144179741215,0.471,0.198,2.98649926189626e-43,7.51325074713251e-42,1.18106814241294e-56
"Rps3a1",1.98093182519075e-36,0.820733938739079,0.644,0.292,5.5872182129505e-32,6.11698888233788e-51,0.923733225238195,0.816,0.366,1.7252967142634e-46,5.93903780473488e-57,0.752691957755346,0.538,0.231,1.67510561282547e-52,1.98093182519075e-36,1.78171134142046e-56
"Il2rg",6.44920357031449e-10,0.628773298246995,0.165,0.059,1.8189978670072e-05,1.53531397259465e-24,0.712101338682619,0.341,0.098,4.3303530597032e-20,7.64684755952145e-57,0.834521219853774,0.375,0.104,2.15679335416302e-52,6.44920357031449e-10,2.29405426785642e-56
"Gm15501",1.00160782589797e-26,0.681269472436247,0.559,0.263,2.82503487294521e-22,1.04196850729983e-56,0.908462193197592,0.77,0.285,2.93887217483917e-52,7.33035305971772e-47,0.630777862584244,0.445,0.18,2.06752608049338e-42,1.00160782589797e-26,3.12590552189951e-56
"Gm6136",2.78326279069577e-26,0.738860786097268,0.49,0.203,7.85019270115741e-22,1.63098896066448e-31,0.59544174523216,0.475,0.159,4.60020436355417e-27,1.12841033672525e-56,0.732344895968159,0.482,0.185,3.18268135473357e-52,2.78326279069577e-26,3.38523101017575e-56
