"gene","round2_20151217_p_val","round2_20151217_avg_log2FC","round2_20151217_pct.1","round2_20151217_pct.2","round2_20151217_p_val_adj","round1_20151128_p_val","round1_20151128_avg_log2FC","round1_20151128_pct.1","round1_20151128_pct.2","round1_20151128_p_val_adj","round3_20160313_p_val","round3_20160313_avg_log2FC","round3_20160313_pct.1","round3_20160313_pct.2","round3_20160313_p_val_adj","max_pval","minimump_p_val"
"RP23-27H19.7",1.53780464989173e-13,1.10471950576762,0.481,0.31,4.33737801501962e-09,4.60381770803656e-59,1.2955612501261,0.699,0.511,1.29850678455171e-54,1.65501509829153e-118,1.14426429429071,0.664,0.371,4.66797008473126e-114,1.53780464989173e-13,4.96504529487453e-118
"Tpm4",7.9285930226176e-11,-0.746033963102361,0.132,0.282,2.23625966202929e-06,7.99298064719392e-103,-1.12539712587166,0.176,0.597,2.25442019154105e-98,3.46036429147992e-116,-0.916224243707407,0.225,0.565,9.75995748411913e-112,7.9285930226176e-11,1.03810928744399e-115
"mt-Co2",0.00196523276612613,0.6982554559712,0.325,0.252,1,1.00565249232724e-49,1.23954312705526,0.633,0.417,2.83644285460899e-45,2.44370094400335e-110,1.41709251374051,0.688,0.437,6.89245851256144e-106,0.00196523276612613,7.33110283201009e-110
"Socs3",4.46041618068267e-19,0.997872159683248,0.382,0.176,1.25806038376155e-14,7.34286102411742e-36,0.953795657726266,0.546,0.354,2.07105395185232e-31,5.19956746314593e-110,1.0713897329901,0.601,0.288,1.46653800298031e-105,4.46041618068267e-19,1.55987023894379e-109
"Thbs1",6.20904847893443e-18,-1.00590627508319,0.126,0.343,1.75126212348346e-13,1.56356564696661e-96,-1.5873159842063,0.334,0.713,4.41003690726933e-92,1.66516411639467e-109,-1.40055247837008,0.321,0.636,4.69659539029117e-105,6.20904847893443e-18,4.99549234918397e-109
"Anxa2",7.89464957301266e-14,-0.476708287500901,0.475,0.664,2.22668591206822e-09,2.95410968352114e-78,-0.707094797770942,0.43,0.8,8.33206636237138e-74,5.42137618490058e-109,-0.736111588662205,0.492,0.788,1.52909915295121e-104,7.89464957301266e-14,1.62641285547018e-108
"Gm11410",3.48549079231884e-08,0.56572213380241,0.139,0.055,0.000983082677973528,3.51630800281015e-58,1.02412965561337,0.429,0.149,9.91774672192603e-54,2.71514953995333e-108,0.958993580239769,0.421,0.127,7.65807927743837e-104,3.48549079231884e-08,8.14544861985991e-108
"Grina",3.60487370646452e-12,-0.273716486482987,0.541,0.766,1.01675462890832e-07,1.21988533450525e-107,-0.822035282497584,0.582,0.936,3.44068658597205e-103,2.68558183790031e-80,-0.510449538335678,0.589,0.82,7.57468357379781e-76,3.60487370646452e-12,3.65965600351577e-107
"Ski",1.55000903618986e-07,0.337500640896547,0.13,0.051,0.00437180048657349,8.89734362937037e-36,0.549939707432364,0.275,0.084,2.50949577066391e-31,2.65423326195107e-107,0.755474917294367,0.364,0.084,7.48626491533299e-103,1.55000903618986e-07,7.96269978585308e-107
"Atp6v0c",1.27909873582061e-13,1.19996011896742,0.508,0.345,3.60769798438203e-09,1.91539044705147e-62,1.36721211484727,0.748,0.573,5.40235875590867e-58,1.20123043237729e-106,1.43254808007394,0.729,0.498,3.38807043452014e-102,1.27909873582061e-13,3.6036912971319e-106
"Id1",1.46073810392757e-14,0.969868673746125,0.141,0.034,4.12001182212771e-10,2.30651123966616e-52,1.08433974884104,0.351,0.098,6.50551495147839e-48,3.92617539119391e-106,0.920502036263151,0.366,0.087,1.10737776908624e-101,1.46073810392757e-14,1.17785261735817e-105
"Cd52",3.37465102002129e-12,-0.378941041169082,0.709,0.87,9.51820320197005e-08,3.44807904691159e-57,-0.559827273880819,0.639,0.919,9.72530695181415e-53,4.71840008331473e-106,-0.615651946873686,0.761,0.937,1.33082474349892e-101,3.37465102002129e-12,1.41552002499442e-105
"Lmnb1",6.36308973686413e-06,-0.278260896916547,0.283,0.403,0.179470946028253,2.56969772901391e-105,-0.964205845897935,0.423,0.838,7.24783244468373e-101,7.14366998355786e-81,-0.743633486545004,0.481,0.72,2.01487211886249e-76,6.36308973686413e-06,7.7090931870416e-105
"Mcemp1",2.69951402258042e-17,-0.713156179146734,0.126,0.333,7.61397930068809e-13,2.41644279485481e-70,-0.775440606498321,0.223,0.587,6.815576902888e-66,2.92126967240258e-104,-0.800502135402357,0.19,0.496,8.23944111101148e-100,2.69951402258042e-17,8.76380901720782e-104
"Sorl1",3.24042108908874e-08,-0.30332589433655,0.362,0.523,0.000913960768177479,1.18819210749204e-49,-0.619514171351336,0.486,0.778,3.35129583918131e-45,5.54904427290679e-104,-0.672019623371692,0.537,0.8,1.56510793717336e-99,3.24042108908874e-08,1.66471328187201e-103
"Rps29",1.79519585204036e-10,0.69754177489338,0.592,0.445,5.06334990067983e-06,1.23554475129248e-75,1.02710498550553,0.721,0.488,3.48485397102043e-71,1.82944940567235e-102,0.805155334033527,0.719,0.48,5.15996204869886e-98,1.79519585204036e-10,5.48834821701706e-102
"Txn1",6.11346157635266e-08,-0.376799825214663,0.435,0.595,0.00172430183761027,4.95721130906848e-71,-0.758650861914,0.46,0.804,1.39818144972277e-66,5.03494579604608e-102,-0.716722551257235,0.527,0.797,1.4201064617748e-97,6.11346157635266e-08,1.51048373881383e-101
"Csf1",6.57564397777227e-11,0.573927817728042,0.256,0.119,1.85466038393067e-06,2.69817564771497e-49,1.00329639337269,0.377,0.134,7.61020441438008e-45,8.59609138969027e-102,0.910231473438364,0.407,0.122,2.42452757646214e-97,6.57564397777227e-11,2.5788274169071e-101
"Rplp1",3.05037163189937e-11,0.499357778295164,0.389,0.235,8.60357318777218e-07,2.26006918217024e-26,0.509281019330838,0.514,0.367,6.37452512831116e-22,3.19042528346304e-101,0.707265674761892,0.582,0.277,8.99859451200749e-97,3.05037163189937e-11,9.57127585038897e-101
"Ptgs2",4.04391802493223e-14,-0.963518001749185,0.216,0.412,1.14058707893213e-09,5.2210253096783e-38,-0.674100901539977,0.387,0.659,1.47259018859477e-33,5.98140784937814e-101,-0.88936348050194,0.478,0.764,1.6870560839171e-96,4.04391802493223e-14,1.79442235481343e-100
"Hmgb2",5.0775962356249e-15,-0.537085207229231,0.249,0.473,1.432136018258e-10,1.08719488438982e-40,-0.453853141311423,0.372,0.658,3.06643317142147e-36,1.19124768048228e-100,-0.721230921643258,0.389,0.675,3.35991408280027e-96,5.0775962356249e-15,3.57374304144682e-100
"Rps19",1.60472935318847e-22,0.523270038174437,0.289,0.092,4.52613914066808e-18,2.95403380993801e-39,0.5700287807612,0.343,0.132,8.33185236093016e-35,2.95344768369484e-100,0.5259226706343,0.306,0.056,8.33019919186128e-96,1.60472935318847e-22,8.86034305108459e-100
"Itgax",1.91768598244312e-18,0.767938707159026,0.194,0.051,5.40883331348081e-14,2.62839365891535e-50,0.703132597654914,0.317,0.078,7.41338431497074e-46,1.48642083601064e-99,0.698625577862185,0.359,0.088,4.192449967968e-95,1.91768598244312e-18,4.45926250803195e-99
"C5ar1",1.13373585909787e-13,-0.620391194810253,0.26,0.466,3.19770199058555e-09,3.01561280715188e-67,-0.687169776888275,0.36,0.732,8.50553592257189e-63,4.13372917048498e-99,-0.518800671940317,0.413,0.732,1.16591831253529e-94,1.13373585909787e-13,1.24011875114548e-98
"Clec4d",7.27999492645674e-15,-0.529204208620144,0.318,0.543,2.05332256900712e-10,2.06319083078521e-77,-0.746671676022091,0.477,0.828,5.81922973822968e-73,1.41391354128179e-98,-0.679147312436751,0.509,0.795,3.9879431431853e-94,7.27999492645674e-15,4.24174062384539e-98
"Hp",1.06133857630754e-17,-0.559420960371704,0.373,0.613,2.99350545447541e-13,1.36425837530522e-97,-0.75541431420907,0.35,0.788,3.84789074754836e-93,1.25241848305558e-91,-0.69478791400682,0.41,0.695,3.53244633145828e-87,1.06133857630754e-17,4.09277512591562e-97
"Cstb",1.18588167364e-16,0.857546047244651,0.219,0.071,3.34477926050161e-12,2.13995540289628e-53,1.16724321473195,0.379,0.122,6.03574421386895e-49,5.82673384744953e-97,1.25052204982017,0.393,0.122,1.64343028167314e-92,1.18588167364e-16,1.74802015423484e-96
"Rnf144a",1.82417998687621e-11,-0.747822852466016,0.046,0.174,5.14509965298434e-07,9.93437289068811e-71,-0.710528214859507,0.071,0.365,2.80198987381858e-66,4.62558784988657e-95,-0.695163404873567,0.083,0.355,1.30464705306051e-90,1.82417998687621e-11,1.38767635496595e-94
"Rassf3",1.74875025685362e-06,-0.253762169110508,0.152,0.27,0.0493235009945563,2.05720505586984e-65,-0.810005569047237,0.228,0.565,5.80234686008089e-61,3.91658358931169e-93,-0.675410906403562,0.252,0.565,1.10467240136536e-88,1.74875025685362e-06,1.1749750767935e-92
"Il1rn",2.64041504514359e-11,0.98468564128694,0.413,0.26,7.44729063482748e-07,1.69168001619507e-27,1.05005202690045,0.556,0.454,4.77138348567819e-23,6.13615316660467e-93,1.21515320071785,0.644,0.394,1.73070200064085e-88,2.64041504514359e-11,1.84084594998142e-92
"Itm2b",9.45895700676306e-16,-0.533000113462178,0.347,0.573,2.66789882375752e-11,6.4275839613659e-51,-0.654576698810411,0.617,0.873,1.81290005630325e-46,6.7047317703343e-93,-0.592516981380319,0.695,0.888,1.89106959582279e-88,9.45895700676306e-16,2.01141953110026e-92
"Ctsb",4.0500829402032e-10,0.916560676433333,0.194,0.084,1.14232589328431e-05,1.83886900140927e-49,1.25962806627327,0.398,0.152,5.18653001847486e-45,1.96157861847087e-92,1.10242204826263,0.383,0.12,5.5326324933971e-88,4.0500829402032e-10,5.88473585541263e-92
"Prr13",2.7024743927193e-12,-0.693298952646536,0.247,0.425,7.62232902466479e-08,2.38143114820171e-67,-0.695843737096051,0.296,0.65,6.71682655350291e-63,2.90285511901323e-91,-0.769960357248654,0.359,0.645,8.18750286317681e-87,2.7024743927193e-12,8.70856535703979e-91
"Rps17",1.24551759123607e-07,0.252295939450319,0.203,0.1,0.00351298236608134,2.25838553939682e-41,0.592229265494502,0.337,0.12,6.36977641386874e-37,4.18268054455118e-91,0.498257488679067,0.357,0.094,1.17972504759066e-86,1.24551759123607e-07,1.25480416336535e-90
"Txn-ps1",2.77116004960739e-09,-0.422516842577017,0.355,0.522,7.81605691991763e-05,2.20660132951388e-60,-0.544685882064437,0.381,0.724,6.22371904989391e-56,7.21679361483732e-90,-0.615865294718969,0.424,0.698,2.03549663906487e-85,2.77116004960739e-09,2.16503808445117e-89
