"gene","round2_20151217_p_val","round2_20151217_avg_log2FC","round2_20151217_pct.1","round2_20151217_pct.2","round2_20151217_p_val_adj","round1_20151128_p_val","round1_20151128_avg_log2FC","round1_20151128_pct.1","round1_20151128_pct.2","round1_20151128_p_val_adj","round3_20160313_p_val","round3_20160313_avg_log2FC","round3_20160313_pct.1","round3_20160313_pct.2","round3_20160313_p_val_adj","max_pval","minimump_p_val"
"Ehd4",8.05824840281196e-14,0.712488955761332,0.157,0.033,2.27282896201311e-09,1.31181209548241e-26,0.530694833643227,0.296,0.041,3.69996601530813e-22,1.1306835222545e-86,0.573700412417189,0.289,0.03,3.18909287451883e-82,8.05824840281196e-14,3.39205056676352e-86
"Bcl2a1b",4.96197980310984e-17,0.424315238453762,0.208,0.046,1.39952640346713e-12,1.92817328867864e-23,0.361883938466844,0.286,0.044,5.43841276071809e-19,3.02515892039191e-85,0.478201543952889,0.331,0.043,8.53246073496539e-81,4.96197980310984e-17,9.07547676117579e-85
"Tmsb10",3.33084598765041e-39,0.908626621557414,0.826,0.283,9.39465110816798e-35,5.458051195848e-19,0.519679269075754,0.847,0.322,1.53944333978893e-14,2.87916805057092e-84,0.816675985328475,0.839,0.267,8.12069348663529e-80,5.458051195848e-19,8.63750415171277e-84
"Hdc",4.70691285307082e-24,-1.640665631727,0.096,0.5,1.32758477020863e-19,1.23589796695858e-22,-2.01717241726972,0.214,0.683,3.48585021580668e-18,4.73951921233768e-84,-2.03604385134557,0.071,0.646,1.33678139383984e-79,1.23589796695858e-22,1.42185576370131e-83
"Xbp1",1.74872006184304e-18,0.586465521906015,0.208,0.042,4.93226493442831e-14,5.88354255993437e-25,0.629806044436362,0.459,0.105,1.65945317902949e-20,6.19804374414095e-84,0.460806073189255,0.467,0.087,1.74815823803495e-79,1.74872006184304e-18,1.85941312324227e-83
"Akr1a1",1.56876256814419e-15,0.791384411212292,0.478,0.232,4.4246948234507e-11,3.53339753459988e-13,0.662784070566137,0.582,0.269,9.96594774633896e-09,1.54009797846228e-83,0.676608604131353,0.533,0.122,4.34384634825286e-79,3.53339753459988e-13,4.62029393538685e-83
"S100a10",7.8925298784386e-36,0.83022247774712,0.427,0.088,2.22608805221361e-31,1.06740188374942e-24,0.409219290893605,0.469,0.101,3.01060701311525e-20,3.5639394026627e-83,0.663929719419591,0.499,0.104,1.00520910852101e-78,1.06740188374942e-24,1.06918182079881e-82
"Csf3r",3.84013845477801e-36,-1.91278578922212,0.208,0.671,1.08311105117014e-31,1.04103959570364e-16,-1.38179286141814,0.531,0.74,2.93625217968211e-12,2.58030473041918e-82,-1.98139121856525,0.249,0.709,7.27774949214728e-78,1.04103959570364e-16,7.74091419125758e-82
"Manf",1.185507243415e-14,0.376360618170683,0.169,0.034,3.34372318005201e-10,5.44604609300154e-37,0.756631027276182,0.408,0.055,1.53605730053109e-32,5.44049404053054e-82,0.553291866005992,0.357,0.053,1.53449134413164e-77,1.185507243415e-14,1.63214821215916e-81
"Tuba1b",1.33988776963241e-42,1.01883603165977,0.365,0.053,3.77915345424822e-38,3.32436319707901e-27,0.50324777409795,0.5,0.105,9.37636639736134e-23,9.99814007928128e-82,0.712128868981005,0.462,0.091,2.81997540936128e-77,3.32436319707901e-27,2.99944202378441e-81
"Snx1",5.25032298620298e-09,0.301659955535285,0.107,0.024,0.000148085359825855,1.14797984866204e-24,0.420926949771138,0.296,0.043,3.23787716315128e-20,3.12990777794658e-81,0.429521547628957,0.295,0.034,8.82790488769832e-77,5.25032298620298e-09,9.38972333383961e-81
"mt-Nd1",5.63127905322348e-11,0.573527131559588,0.449,0.212,1.58830225696168e-06,7.27346211825543e-26,0.690638057534934,0.949,0.327,2.05147999045394e-21,6.26349280009414e-81,0.853864043485787,0.966,0.334,1.76661814426655e-76,5.63127905322348e-11,1.87904784002824e-80
"Adgre1",4.49559622014834e-08,0.274515177080142,0.124,0.034,0.00126798291389284,1.01032115563901e-18,0.330006841488387,0.316,0.064,2.84961081947983e-14,9.7591737181242e-81,0.450643619081492,0.365,0.056,2.75257494719693e-76,4.49559622014834e-08,2.92775211543725e-80
"Mxd1",4.47672415687515e-27,-2.12491274893632,0.073,0.493,1.26266004844664e-22,5.0150345943917e-23,-1.96644770108801,0.296,0.721,1.41449050734818e-18,1.47187915355259e-80,-2.0952731414882,0.167,0.679,4.15143515259507e-76,5.0150345943917e-23,4.4156374606578e-80
"Hint1",1.78348280318554e-09,0.301729584482602,0.191,0.06,5.03031324638482e-05,2.09017612374274e-26,0.614441176527686,0.49,0.105,5.8953417570164e-22,1.98303916322273e-80,0.413235335638556,0.476,0.092,5.59316195986972e-76,1.78348280318554e-09,5.94911748966821e-80
"Crip1",5.49660169162665e-39,1.34333769421325,0.449,0.099,1.5503165071233e-34,1.32487036460793e-37,1.38384807164017,0.592,0.125,3.73679686337668e-33,3.78618051688702e-80,1.0969623021457,0.465,0.101,1.06789221478798e-75,1.32487036460793e-37,1.1358541550661e-79
"Glud1",4.79117751082326e-21,0.731633435616101,0.365,0.105,1.3513516169277e-16,8.8281822136099e-20,0.76433821370668,0.571,0.187,2.48998879334867e-15,7.95572772701859e-80,0.87227488868418,0.657,0.192,2.24391300540559e-75,8.8281822136099e-20,2.38671831810558e-79
"Pdlim1",5.80837724682796e-18,0.325460836669515,0.14,0.019,1.63825280246783e-13,1.1137578914274e-14,0.325868269599003,0.204,0.036,3.14135413277098e-10,4.362976271594e-79,0.437770614149877,0.286,0.033,1.23057745740309e-74,1.1137578914274e-14,1.30889288147821e-78
"Fkbp1a",3.59692634703779e-12,0.552072746602771,0.152,0.035,1.01451307618201e-07,6.0262372461943e-23,0.599289845674684,0.327,0.057,1.6997002152891e-18,6.42626290174837e-79,0.666831036967542,0.337,0.049,1.81252745143813e-74,3.59692634703779e-12,1.92787887052448e-78
"Cst3",1.95141609891216e-29,1.09740441420071,0.742,0.339,5.50396910698176e-25,7.25141328576355e-36,1.37905751063705,0.918,0.398,2.04526111724961e-31,8.62892315873402e-79,1.35676967888067,0.85,0.398,2.43378777692093e-74,1.95141609891216e-29,2.58867694762024e-78
"Hfe",6.82688053777802e-15,0.636497605909824,0.101,0.012,1.92552165568029e-10,1.53363155816319e-33,0.302178106061738,0.204,0.013,4.32560780979926e-29,2.53203517729921e-78,0.346187335620141,0.17,0.008,7.14160521757242e-74,6.82688053777802e-15,7.59610553189759e-78
"Cyp4f16",6.07239057281518e-21,0.36304801964572,0.135,0.014,1.71271776106252e-16,1.70731132217389e-32,0.352061762980371,0.255,0.023,4.81547158419146e-28,2.58356971232957e-78,0.263768801593406,0.207,0.015,7.28695837362554e-74,6.07239057281518e-21,7.7507091369887e-78
"Ccl9",1.98383754239954e-11,0.615517952867895,0.169,0.046,5.59541378833791e-07,2.33992405276002e-62,1.03110322879584,0.531,0.057,6.59975579080964e-58,8.62911398581039e-78,0.593695164209234,0.286,0.035,2.43384159969782e-73,1.98383754239954e-11,2.58873419574311e-77
"Pid1",9.48334844970811e-06,0.250411298612287,0.107,0.035,0.267477843024017,7.48275379497762e-27,0.41548700848213,0.265,0.033,2.11051070787344e-22,1.08504297689775e-77,0.3130677038169,0.221,0.018,3.0603637163401e-73,9.48334844970811e-06,3.25512893069326e-77
"Il1b",6.91873535128294e-37,-2.52328553116586,0.247,0.688,1.95142930582935e-32,3.79605414924818e-18,-2.25228610680124,0.49,0.716,1.07067707279545e-13,1.20796309776527e-77,-2.75962326520719,0.363,0.727,3.40705991724695e-73,3.79605414924818e-18,3.62388929329581e-77
"Stk17b",1.94382788482601e-11,-1.02440061863839,0.152,0.409,5.48256654915177e-07,7.78599265105572e-13,-1.0593108649978,0.653,0.797,2.19603922723026e-08,1.76781745357344e-76,-1.37968317311276,0.615,0.851,4.98612912780388e-72,1.94382788482601e-11,5.3034523607203e-76
"Ly86",1.02356749262904e-16,0.651672860381571,0.191,0.039,2.8869721129602e-12,8.7309471388678e-37,0.660861187174427,0.418,0.057,2.46256364051766e-32,4.4318226316671e-76,0.751382825716416,0.357,0.057,1.24999557326171e-71,1.02356749262904e-16,1.32954678950012e-75
"Pld3",3.24835008982651e-42,0.964131483931056,0.275,0.028,9.16197142835568e-38,4.02149940901317e-07,0.340149835602778,0.173,0.051,0.0113426390831216,6.08410512570266e-76,0.71339907954265,0.275,0.033,1.71602185070443e-71,4.02149940901317e-07,1.82523153771079e-75
"Sept9",1.08324633154781e-21,0.708181072117395,0.354,0.102,3.05529627813059e-17,1.9459211309752e-12,0.299164844313086,0.429,0.143,5.48847054991554e-08,2.09603887515878e-75,0.595693367751939,0.538,0.134,5.91187764738535e-71,1.9459211309752e-12,6.28811662547629e-75
"Pnp",1.4804193992299e-25,0.57683436092215,0.219,0.033,4.17552291552795e-21,1.82240211041159e-20,0.378178446930883,0.296,0.053,5.14008515241588e-16,4.69717055632065e-75,0.379638428125603,0.314,0.044,1.32483695541024e-70,1.82240211041159e-20,1.40915116689618e-74
"Btg1",5.63399473834167e-16,-0.969928369363829,0.579,0.773,1.58906821594927e-11,2.65847003942249e-22,-1.06826126977532,0.867,0.954,7.49821474619113e-18,6.37040835438796e-75,-1.04388652015076,0.878,0.961,1.79677367635512e-70,5.63399473834167e-16,1.91112250631638e-74
"Napsa",4.28363410749371e-19,0.617254755721321,0.337,0.101,1.2081990000186e-14,2.67259454391273e-20,0.467992490828892,0.5,0.141,7.53805291110586e-16,2.01993560816333e-74,0.49572793879455,0.439,0.088,5.69722838282468e-70,4.28363410749371e-19,6.05980682449002e-74
"Naaa",4.03787027618752e-13,0.874143151992324,0.32,0.128,1.13888131139869e-08,2.37502206217988e-17,0.632054653798016,0.48,0.148,6.69874972637835e-13,3.43158743269266e-74,0.713505922421025,0.547,0.146,9.67879235390964e-70,4.03787027618752e-13,1.0294762298078e-73
"Hsp90ab1",1.19834423102133e-23,0.879775908484702,0.511,0.181,3.37992990359567e-19,5.02559880176685e-22,0.901786034627008,0.847,0.377,1.41747014203834e-17,2.97075113866855e-73,0.78491909836266,0.788,0.285,8.37900358661465e-69,5.02559880176685e-22,8.91225341600568e-73
"Flna",4.60632156342303e-21,0.961489818391053,0.702,0.364,1.29921299696347e-16,2.33433132607372e-26,1.09871065271441,0.908,0.471,6.58398150519092e-22,8.64308376669042e-73,0.996829559796762,0.895,0.457,2.43778177639503e-68,4.60632156342303e-21,2.59292513000712e-72
"Mpeg1",1.51558099613591e-16,0.927131223326374,0.522,0.234,4.27469619960132e-12,8.64264736360892e-18,0.870545492645762,0.806,0.373,2.4376586889059e-13,1.62254032902735e-72,1.02679447482368,0.847,0.388,4.57637499802165e-68,1.51558099613591e-16,4.86762098708202e-72
"mt-Nd2",5.43229738725433e-07,0.331479118399097,0.264,0.119,0.0153217947807508,1.35978239849547e-20,0.377850337764162,0.918,0.351,3.83526625495647e-16,2.00930148523604e-72,0.666540091727708,0.972,0.377,5.66723483910826e-68,5.43229738725433e-07,6.02790445570804e-72
"Eef1a1",1.30512782749158e-20,0.523007384222862,0.916,0.561,3.68111303743999e-16,1.00342644949265e-20,0.767161905431192,1,0.709,2.83016430079401e-16,2.01642691482656e-72,0.813540581283778,0.994,0.65,5.68733211326831e-68,1.30512782749158e-20,6.04928074447965e-72
"Elmo2",2.75851952855045e-13,0.48597582725882,0.124,0.022,7.78040433027653e-09,4.63326918689511e-31,0.496033953463162,0.327,0.042,1.30681357416376e-26,2.87714576799801e-72,0.494956177487679,0.278,0.036,8.11498963863839e-68,2.75851952855045e-13,8.631437303994e-72
"Gm9844",6.07110317614153e-35,0.732661692047916,0.697,0.22,1.71235465083072e-30,2.53495744085797e-17,0.372563614293957,0.755,0.271,7.14984746193989e-13,1.49522806557066e-71,0.596133427076695,0.708,0.21,4.21729075894205e-67,2.53495744085797e-17,4.48568419671203e-71
"Ywhab",1.03188476377552e-17,0.517038269755984,0.326,0.096,2.91043097622886e-13,6.53299339876853e-16,0.445400045567884,0.602,0.212,1.84263078812266e-11,8.69248698648598e-71,0.909224247884923,0.68,0.234,2.45171595453837e-66,6.53299339876853e-16,2.60774609594578e-70
"H2-DMa",1.07064830956717e-19,0.488562481849095,0.27,0.062,3.0197635571342e-15,8.70034893466707e-30,0.315212430139277,0.408,0.064,2.45393341702285e-25,9.49979150399009e-71,0.409273402736229,0.368,0.063,2.6794161937004e-66,1.07064830956717e-19,2.84993745119702e-70
"Spn",5.68606001971919e-18,0.772571234074259,0.185,0.035,1.6037532285618e-13,8.33610930608802e-34,0.879283732821529,0.439,0.071,2.35119962978213e-29,1.96273858515427e-70,0.798684582183783,0.34,0.059,5.53590417942762e-66,5.68606001971919e-18,5.88821575546281e-70
"Ctsz",5.57552481415905e-22,0.473852261695638,0.281,0.064,1.57257677383356e-17,1.05370332645509e-43,0.485943784502882,0.531,0.08,2.97197023226659e-39,1.03018508904769e-69,0.377399061209344,0.368,0.066,2.90563704365901e-65,5.57552481415905e-22,3.09055526714303e-69
"Gns",7.17819745773498e-10,0.306031192605088,0.152,0.041,2.02461059295415e-05,2.52241905081977e-15,0.257953713389217,0.296,0.066,7.11448293283717e-11,3.19631862845038e-69,0.477451543842884,0.36,0.064,9.0152166915443e-65,7.17819745773498e-10,9.58895588535101e-69
"Emc7",3.11953663385367e-28,-2.00788562950002,0.202,0.609,8.79865307578427e-24,4.9709420032854e-18,-2.02304862385949,0.327,0.672,1.40205419202665e-13,8.92212535181597e-69,-2.04537077820673,0.278,0.672,2.51648545547969e-64,4.9709420032854e-18,2.6766376055448e-68
"Retnlg",1.32197164901167e-28,-3.09588017220554,0.096,0.539,3.72862103603742e-24,1.28915507494282e-20,-2.84428456219017,0.194,0.658,3.63606188887621e-16,2.92480636025029e-68,-3.18918702799006,0.096,0.596,8.24941633908595e-64,1.28915507494282e-20,8.77441908075093e-68
"Glul",1.30354412374436e-10,0.45843465617378,0.219,0.074,3.67664620102097e-06,1.96328191589329e-15,0.490636861421601,0.469,0.153,5.53743664377702e-11,3.36921929489023e-68,0.675622002206408,0.47,0.112,9.50288302123791e-64,1.30354412374436e-10,1.01076578846707e-67
"Rps5",2.7402763238961e-26,0.483335996172942,0.815,0.33,7.72894937154896e-22,7.40171397044496e-17,0.458843467024065,0.918,0.415,2.087653425364e-12,4.16694150093267e-68,0.541570398121075,0.935,0.371,1.17528585033806e-63,7.40171397044496e-17,1.25008245027981e-67
"Coro1b",2.15874886770487e-24,0.657269553867468,0.421,0.123,6.0887511813616e-20,5.31961088168382e-20,0.519247060507851,0.612,0.203,1.50039624917892e-15,2.94701270381503e-67,0.566290035214178,0.592,0.169,8.31204933111028e-63,5.31961088168382e-20,8.84103811144515e-67
"Gpx1",4.33209840682028e-23,0.906954357718771,0.848,0.472,1.22186835564366e-18,1.30383537243542e-39,1.44635271267999,0.99,0.58,3.67746766795409e-35,4.08756588210835e-67,1.07181978142791,0.932,0.579,1.15289795704866e-62,4.33209840682028e-23,1.22626976463251e-66
"Gnb2l1",1.26332155623691e-17,0.447343476505097,0.652,0.283,3.56319844936619e-13,6.921041282822e-22,0.601885543445458,0.908,0.371,1.95207969381994e-17,6.28036617023703e-67,0.666422233456663,0.89,0.356,1.77137727831535e-62,1.26332155623691e-17,1.88410985107113e-66
"Fam46a",6.53579064683984e-28,0.761572150803394,0.219,0.03,1.84341975194118e-23,2.41668646673636e-51,0.747436720276589,0.49,0.057,6.81626417942989e-47,6.93871116372008e-67,0.501625425718831,0.346,0.062,1.95706348372725e-62,6.53579064683984e-28,2.08161334911602e-66
"Itm2c",1.45070572359555e-13,0.252609701633374,0.169,0.037,4.09171549340124e-09,2.81594696699307e-16,0.514678187656564,0.316,0.074,7.94237842040395e-12,7.10249420967365e-67,0.38898290856366,0.351,0.062,2.00325849183845e-62,1.45070572359555e-13,2.13074826290207e-66
"Gm10175",1.17183729456732e-09,0.252699322484028,0.219,0.074,3.30516708932713e-05,6.51980045697874e-16,0.283163097339613,0.408,0.112,1.83890971889085e-11,3.44380183125024e-66,0.437948850246006,0.456,0.102,9.7132430650413e-62,1.17183729456732e-09,1.03314054937506e-65
"Cd47",7.39764300635389e-22,0.948730945479372,0.517,0.198,2.08650520994212e-17,3.97422918891632e-22,0.774588118532501,0.806,0.341,1.12093134273385e-17,5.47108195794686e-66,0.92470166230724,0.827,0.377,1.54311866623891e-61,7.39764300635389e-22,1.64132458738404e-65
"Rps28",3.82817400051174e-27,0.433401521191318,0.876,0.38,1.07973647684433e-22,1.20160341057115e-24,0.596514169886867,0.939,0.366,3.38912241951592e-20,1.658341482595e-65,0.576904963677878,0.878,0.335,4.6773521516592e-61,1.20160341057115e-24,4.97502444778505e-65
"Rpl10",1.16059126337776e-30,0.849263781946881,0.803,0.366,3.27344765835698e-26,3.11960908536407e-21,0.726583523236504,0.908,0.498,8.79885742526937e-17,2.97181373981013e-65,0.743174771057747,0.915,0.451,8.38200065313447e-61,3.11960908536407e-21,8.91544121943041e-65
"Rnase6",4.08292286587408e-07,0.291892845720863,0.112,0.032,0.0115158839431978,3.79067933428728e-22,0.548954061381078,0.245,0.033,1.06916110623573e-17,3.13371982489602e-65,0.408678339396615,0.278,0.039,8.83865676611923e-61,4.08292286587408e-07,9.40115947468808e-65
"Lipa",5.75004642745884e-19,0.446845751210854,0.225,0.047,1.62180059486477e-14,1.52998270753829e-19,0.31638791231071,0.337,0.069,4.31531622661174e-15,5.53598491726279e-65,0.488453596282238,0.371,0.073,1.56142454591397e-60,5.75004642745884e-19,1.66079547517883e-64
"Ucp2",3.62555592553819e-27,1.17441691520975,0.798,0.442,1.02258804879805e-22,2.8029874011024e-20,0.921512587593399,0.949,0.658,7.90582596480931e-16,6.10250230607659e-65,1.02951600061931,0.935,0.634,1.7212107754289e-60,2.8029874011024e-20,1.83075069182296e-64
"Rpl10-ps3",6.73326855198615e-28,0.712048164627967,0.68,0.276,1.89911839508769e-23,9.04541442556976e-24,0.687802520403719,0.908,0.406,2.55125913873195e-19,1.68878819266977e-64,0.662379190388253,0.816,0.329,4.76322709742508e-60,9.04541442556976e-24,5.06636457800934e-64
"mt-Co2",1.09888193930779e-23,0.535448954345114,0.933,0.463,3.09939650981763e-19,4.12951810419868e-18,0.677491391589592,1,0.578,1.16473058128924e-13,4.86737690492254e-64,0.819036029943333,0.992,0.586,1.3728436560334e-59,4.12951810419868e-18,1.46021307147677e-63
"Atp5g2",1.14845309185869e-09,0.260682696599562,0.236,0.083,3.23921194558742e-05,1.42126925026477e-15,0.261085193193812,0.418,0.117,4.00868992037179e-11,4.97818995724044e-64,0.479769418031621,0.476,0.115,1.40409847743967e-59,1.14845309185869e-09,1.49345698717213e-63
"Clec4d",4.19064539838003e-17,-1.27584151570785,0.073,0.39,1.18197153461309e-12,8.24902397817793e-17,-1.45651196018593,0.224,0.605,2.32663721304509e-12,9.88095733516805e-64,-1.53029704160552,0.127,0.591,2.78692401638415e-59,8.24902397817793e-17,2.96428720055043e-63
"Bcl2a1d",7.86751952257335e-16,0.265055467625752,0.169,0.032,2.21903388134181e-11,9.26244192864278e-18,0.254448347631723,0.214,0.033,2.6124717459737e-13,1.12694112383867e-63,0.275915411339728,0.221,0.024,3.17853743978698e-59,7.86751952257335e-16,3.38082337151601e-63
"Calr",3.93369171040219e-32,1.11158839191036,0.461,0.121,1.10949774691894e-27,8.70277440285879e-35,1.11339702478162,0.755,0.216,2.45461752032632e-30,1.21874128247658e-63,0.797633877872679,0.637,0.212,3.43745978722521e-59,3.93369171040219e-32,3.65622384742974e-63
"Plod3",1.42878508489754e-19,0.549902590357231,0.191,0.033,4.02988833195352e-15,5.48876707160242e-33,0.554062776580221,0.398,0.058,1.54810675254546e-28,1.42446867231587e-63,0.38162926484529,0.306,0.05,4.01771389026692e-59,1.42878508489754e-19,4.2734060169476e-63
"Fam105a",5.5153302997699e-16,0.537877808499342,0.157,0.028,1.5555989110501e-11,2.04441433993188e-12,0.4283806879513,0.245,0.057,5.76627064577787e-08,2.5434312009662e-62,0.496427986336647,0.329,0.059,7.17374770232517e-58,2.04441433993188e-12,7.63029360289856e-62
"Naca",1.02840675606709e-09,0.290448004729416,0.326,0.137,2.90062125548722e-05,1.63745957152908e-12,0.383193029154153,0.561,0.225,4.61845472149778e-08,2.55763467039981e-62,0.532746397674801,0.669,0.217,7.21380858786265e-58,1.02840675606709e-09,7.67290401119947e-62
"Zfp703",1.93677566969116e-20,0.383536857153177,0.174,0.026,5.4626757763639e-16,8.22022062316958e-14,0.253706584163024,0.214,0.041,2.31851322676498e-09,1.8131484899397e-61,0.311240074479725,0.229,0.028,5.11398531587493e-57,8.22022062316958e-14,5.43944546981911e-61
"Ptgs2",4.61994098962509e-13,-1.77664204678876,0.045,0.298,1.30305435612376e-08,3.61131343437587e-12,-1.6872857028682,0.143,0.487,1.01857095416571e-07,2.08370095961756e-61,-2.43280945361623,0.11,0.566,5.87707855660132e-57,3.61131343437587e-12,6.25110287885273e-61
"Ybx1",2.26775313269627e-12,0.721654866537742,0.382,0.162,6.39619771076984e-08,1.38477069501687e-19,0.7458009712656,0.735,0.296,3.90574574529507e-15,2.39045420505394e-61,0.76556896043851,0.773,0.326,6.74227608535463e-57,2.26775313269627e-12,7.17136261516176e-61
"Laptm5",3.15206652186867e-26,1.07212033382342,0.843,0.554,8.89040362493059e-22,1.5568328153817e-13,0.58031509598299,0.949,0.737,4.39104695578407e-09,5.78153734197246e-61,0.928226055817918,0.969,0.696,1.63068260730333e-56,1.5568328153817e-13,1.73446120259174e-60
"Pomp",1.92100903129266e-08,0.595918896460471,0.253,0.11,0.000541820597276094,4.0852581795841e-08,0.497347532643459,0.429,0.205,0.0011522470695517,7.28457972275e-61,0.516536594950509,0.484,0.126,2.05461571080164e-56,4.0852581795841e-08,2.18537391682499e-60
"Grina",2.46082280194647e-23,-1.34072242408909,0.185,0.55,6.94075071289003e-19,1.83914572073748e-20,-1.57662384638122,0.347,0.698,5.18731050534006e-16,2.25901277775585e-60,-1.47129324212857,0.21,0.621,6.37154553966038e-56,1.83914572073748e-20,6.77703833326744e-60
"Rps17",1.6477367587278e-19,0.496642105785276,0.657,0.278,4.64744152799177e-15,9.88881269837636e-19,0.3638824232527,0.837,0.315,2.78913962157705e-14,1.8355158010751e-59,0.519785775606404,0.782,0.281,5.17707231693232e-55,9.88881269837636e-19,5.50654740322523e-59
"Hdgf",9.20032353971248e-14,0.3749018662744,0.225,0.061,2.5949512543759e-09,2.15015968258976e-21,0.651562685998717,0.398,0.088,6.06452538474441e-17,1.88205194895792e-59,0.678654911385253,0.425,0.103,5.30832752203582e-55,9.20032353971248e-14,5.64615584687374e-59
"App",1.70912112389e-14,0.379616605297125,0.18,0.039,4.82057612993173e-10,4.23560386942074e-10,0.255461604431627,0.398,0.142,1.19465207137012e-05,3.43275667343781e-59,0.648228812467581,0.524,0.151,9.68209019743136e-55,4.23560386942074e-10,1.02982700203134e-58
"Syngr2",5.32287313034116e-18,0.354215950748398,0.258,0.064,1.50131636641272e-13,1.59077060514621e-23,0.306038410339943,0.449,0.096,4.48676849181489e-19,4.67751919238937e-59,0.356803013444749,0.329,0.061,1.31929428821342e-54,5.32287313034116e-18,1.40325575771683e-58
"Rnh1",5.806598114283e-25,0.610973845707093,0.292,0.062,1.63775099813352e-20,1.52054321119749e-22,0.445178959526867,0.408,0.088,4.28869212718251e-18,6.04778780237856e-59,0.380522237688488,0.399,0.09,1.70577854966087e-54,1.52054321119749e-22,1.81433634071356e-58
"Slpi",9.23401441004671e-20,-1.43718696977201,0.219,0.553,2.60445376435368e-15,2.33925653045658e-16,-1.67197737606166,0.316,0.642,6.59787304415278e-12,3.87841934504372e-58,-1.84280657693458,0.266,0.644,1.09390817626958e-53,2.33925653045658e-16,1.1635258035131e-57
"Olfm1",7.97790782940064e-09,0.43590998146572,0.129,0.035,0.000225016890328245,7.37514123235003e-08,0.287328593626152,0.235,0.078,0.00208015858458433,7.95224070438595e-58,0.308091447915934,0.184,0.018,2.24292949067206e-53,7.37514123235003e-08,2.3856722113158e-57
"mt-Co3",2.34088191676074e-08,0.30947513901569,0.455,0.225,0.000660245744622366,1.79570270751548e-18,0.490769097303629,0.98,0.448,5.06477948654741e-14,2.5589981169479e-57,0.488042980314888,0.977,0.453,7.21765418885154e-53,2.34088191676074e-08,7.67699435084377e-57
"Atp5g3",2.46243694440452e-07,0.277565274716305,0.18,0.066,0.00694530340169294,8.6625325413194e-19,0.637488794103809,0.408,0.103,2.44326730327914e-14,3.10222028844506e-57,0.448176867073463,0.445,0.11,8.74981232355929e-53,2.46243694440452e-07,9.30666086533518e-57
"S100a11",7.69780444418367e-21,-1.54467329415136,0.596,0.72,2.171165743482e-16,9.42958137837136e-19,-1.79913013346169,0.663,0.778,2.65961342776964e-14,2.48228763011626e-56,-1.66545461533189,0.742,0.796,7.00129226074292e-52,9.42958137837136e-19,7.44686289034878e-56
"Parl",3.52666461906104e-15,0.629802003079523,0.124,0.018,9.94695755806167e-11,1.08788412563419e-14,0.482803354100636,0.204,0.036,3.06837717635123e-10,4.23857798235899e-56,0.427011719669288,0.232,0.032,1.19549091992435e-51,1.08788412563419e-14,1.2715733947077e-55
"Sorl1",1.19867481734055e-10,-1.04471841251506,0.163,0.398,3.38086232230903e-06,3.34607391285294e-11,-1.13398025607424,0.378,0.623,9.43760147120172e-07,1.22323105068991e-55,-1.36347700819514,0.255,0.638,3.45012317847088e-51,1.19867481734055e-10,3.6696931520697e-55
"mt-Atp6",2.48343065475199e-16,0.316341882105613,0.528,0.208,7.004516161728e-12,6.94009626056349e-16,0.252450451755342,0.99,0.462,1.95745415029193e-11,3.58297851668543e-55,0.37918160255377,0.992,0.476,1.01057909063113e-50,6.94009626056349e-16,1.07489355500562e-54
"Lmnb1",4.46241988813219e-11,-1.21844466187489,0.073,0.299,1.25862552944769e-06,1.6968413013499e-13,-1.30365542444295,0.316,0.625,4.7859408904574e-09,7.01253412459958e-55,-1.60138745717979,0.113,0.544,1.97788524984331e-50,4.46241988813219e-11,2.10376023737988e-54
"Dstn",1.43676174182542e-22,0.711976309681677,0.225,0.04,4.05238649281861e-18,4.64283811250435e-08,0.407504777729198,0.286,0.105,0.00130951248963185,1.30408471534797e-54,0.414314344168867,0.408,0.098,3.67817093963895e-50,4.64283811250435e-08,3.9122541460439e-54
"Rpn2",1.08704232629228e-06,0.269579718966565,0.124,0.04,0.0306600288130737,1.33225750978068e-15,0.294277970262155,0.306,0.07,3.75763230633642e-11,1.54379147329279e-54,0.256923832649107,0.28,0.048,4.35426385042231e-50,1.08704232629228e-06,4.63137441987838e-54
"Ccr1",1.19439440192981e-11,-1.1983987861776,0.034,0.262,3.36878941064303e-07,1.93295054124812e-10,-1.31881086816164,0.224,0.526,5.45188700159031e-06,8.53674533837717e-54,-1.46372615405369,0.184,0.575,2.40778902268928e-49,1.93295054124812e-10,2.56102360151315e-53
"Reep5",3.32584131970202e-26,0.672671465918946,0.404,0.106,9.38053544221955e-22,9.83876012180285e-14,0.261767943856068,0.429,0.135,2.77502229235449e-09,1.28886028204227e-53,0.511769846323106,0.462,0.129,3.63523042550022e-49,9.83876012180285e-14,3.86658084612679e-53
"Cd52",6.89642406957978e-22,-1.13630848116548,0.534,0.797,1.94513640882498e-17,3.90027462198276e-11,-0.780716181984043,0.714,0.85,1.10007245713024e-06,1.36162782559524e-53,-1.0712045698042,0.751,0.89,3.84047128209138e-49,3.90027462198276e-11,4.08488347678571e-53
"H2-Q4",2.30216892945591e-10,-0.503725852408301,0.742,0.834,6.49326746553039e-06,1.05623484731661e-08,-0.518012867958549,0.939,0.94,0.00029791103868565,2.133220808587e-53,-0.908421743601499,0.756,0.886,6.01674929061962e-49,1.05623484731661e-08,6.39966242576095e-53
